idlojista,idsku,lojista,cluster,mundo,idcompra,qtd_sku,qtd_pedidos_colocados,qtd_itens_colocados,qtd_itens_aprovados,qtd_pedidos_aprovados,valorcolocado,valoraprovado,taxa_aprovacao
30976,14946693,10Estrela,AAA,Móveis,228458225,1,1,1,0,0,593.9200,0.0000,0E-8
30976,15032686,10Estrela,AAA,Móveis,225714164,3,3,3,1,1,3335.9000,1085.2800,0.32533349
30976,1500077233,10Estrela,AAA,Móveis,226095315,2,2,2,1,1,234.3600,103.3600,0.44103089
30976,1500557830,10Estrela,AAA,Móveis,228899822,3,3,3,2,2,838.0000,576.1100,0.68748210
30976,4026276,10Estrela,AAA,Móveis,225753779,47,47,47,38,38,22782.1700,18395.0700,0.80743274
30976,5455993,10Estrela,AAA,Móveis,229457795,1,1,1,1,1,537.7200,537.7200,1.00000000
30976,11691539,10Estrela,AAA,Móveis,227340294,1,1,1,0,0,7156.8600,0.0000,0E-8
30976,11928190,10Estrela,AAA,Móveis,226364770,2,2,2,2,2,373.0400,373.0400,1.00000000
30976,12701722,10Estrela,AAA,Móveis,226779793,3,3,3,1,1,116.8900,34.0300,0.29112841
30976,12719736,10Estrela,AAA,Móveis,226208510,1,1,1,1,1,423.5400,423.5400,1.00000000
30976,13916853,10Estrela,AAA,Móveis,228017588,5,5,5,4,4,572.8700,457.9700,0.79943094
30976,1500632374,10Estrela,AAA,Móveis,225905611,1,1,1,1,1,123.2900,123.2900,1.00000000
30976,1502752105,10Estrela,AAA,Móveis,227859285,1,1,1,1,1,375.7600,375.7600,1.00000000
10138,1504378358,MegaMamute,AAA,Tecnologia,227483265,27,26,27,16,15,12871.2000,7660.2900,0.59514964
10138,1504793776,MegaMamute,AAA,Tecnologia,229315726,1,1,1,0,0,336.1300,0.0000,0E-8
30976,7921359,10Estrela,AAA,Móveis,228022415,1,1,1,1,1,242.0600,242.0600,1.00000000
30976,8526382,10Estrela,AAA,Móveis,228188641,1,1,1,1,1,39.0200,39.0200,1.00000000
30976,12329131,10Estrela,AAA,Móveis,229213895,1,1,1,1,1,141.4200,141.4200,1.00000000
30976,1500411852,10Estrela,AAA,Móveis,229507436,1,1,1,1,1,88.9000,88.9000,1.00000000
30976,1500907154,10Estrela,AAA,Móveis,226588631,1,1,1,0,0,173.3700,0.0000,0E-8
30976,1501636710,10Estrela,AAA,Móveis,226289432,1,1,1,1,1,65.9400,65.9400,1.00000000
30976,1501700718,10Estrela,AAA,Móveis,226384611,2,2,2,2,2,1509.6100,1509.6100,1.00000000
30976,1503354642,10Estrela,AAA,Móveis,227900415,1,1,1,1,1,211.2000,211.2000,1.00000000
30976,1504458020,10Estrela,AAA,Móveis,226315247,2,2,2,2,2,1711.4900,1711.4900,1.00000000
10138,1504361457,MegaMamute,AAA,Tecnologia,225953808,113,112,113,83,82,61992.9400,45461.4400,0.73333254
10138,1504622355,MegaMamute,AAA,Tecnologia,228306511,19,18,19,19,18,28996.4400,28996.4400,1.00000000
30976,5086607,10Estrela,AAA,Móveis,227888517,1,1,1,1,1,1681.9500,1681.9500,1.00000000
30976,6226255,10Estrela,AAA,Móveis,229205647,5,5,5,5,5,1318.2100,1318.2100,1.00000000
30976,6943399,10Estrela,AAA,Móveis,226827117,1,1,1,1,1,534.9000,534.9000,1.00000000
30976,11641173,10Estrela,AAA,Móveis,229448640,5,5,5,5,5,7709.2500,7709.2500,1.00000000
30976,12599230,10Estrela,AAA,Móveis,228441028,1,1,1,1,1,289.9000,289.9000,1.00000000
30976,1500408041,10Estrela,AAA,Móveis,229604009,1,1,1,1,1,99.3300,99.3300,1.00000000
30976,1500411349,10Estrela,AAA,Móveis,228452636,1,1,1,0,0,411.9000,0.0000,0E-8
30976,1500508383,10Estrela,AAA,Móveis,227319557,10,10,10,5,5,2869.0100,1439.6700,0.50180027
30976,1500557831,10Estrela,AAA,Móveis,228773513,4,4,4,2,2,1029.5400,525.9000,0.51081065
30976,1501643386,10Estrela,AAA,Móveis,227500275,1,1,1,1,1,67.2200,67.2200,1.00000000
30976,1502826661,10Estrela,AAA,Móveis,225482998,34,34,34,26,26,5550.6200,4174.0700,0.75200068
30976,1504118875,10Estrela,AAA,Móveis,227395958,1,1,1,0,0,240.0000,0.0000,0E-8
10138,15075258,MegaMamute,AAA,Tecnologia,227821574,10,10,10,9,9,3375.3100,3035.3100,0.89926851
10138,1503819253,MegaMamute,AAA,Tecnologia,225977269,1,1,1,1,1,961.5700,961.5700,1.00000000
30976,7132098,10Estrela,AAA,Móveis,225497611,1,1,1,1,1,298.7100,298.7100,1.00000000
30976,11628960,10Estrela,AAA,Móveis,225465173,1,1,1,0,0,401.4400,0.0000,0E-8
30976,11750427,10Estrela,AAA,Móveis,229700397,17,15,17,14,12,2462.1900,2020.6500,0.82067184
30976,12715731,10Estrela,AAA,Móveis,227534770,1,1,1,0,0,475.9300,0.0000,0E-8
30976,12743843,10Estrela,AAA,Móveis,226073592,2,2,2,2,2,263.0900,263.0900,1.00000000
30976,13011106,10Estrela,AAA,Móveis,227817062,1,1,1,1,1,218.9000,218.9000,1.00000000
30976,13845972,10Estrela,AAA,Móveis,229389293,1,1,1,1,1,195.0600,195.0600,1.00000000
30976,1500409922,10Estrela,AAA,Móveis,227184814,1,1,1,1,1,648.5500,648.5500,1.00000000
30976,1500591914,10Estrela,AAA,Móveis,225667753,1,1,1,1,1,60.7100,60.7100,1.00000000
30976,1504168787,10Estrela,AAA,Móveis,225704361,1,1,1,0,0,917.2800,0.0000,0E-8
30976,1504558531,10Estrela,AAA,Móveis,228259103,1,1,1,1,1,75.7200,75.7200,1.00000000
10138,15057098,MegaMamute,AAA,Tecnologia,225512256,122,122,122,92,92,198430.6700,149899.8300,0.75542672
30976,8572209,10Estrela,AAA,Móveis,227733360,1,1,1,1,1,612.8600,612.8600,1.00000000
30976,9238701,10Estrela,AAA,Móveis,226496926,1,1,1,0,0,1251.1300,0.0000,0E-8
30976,12887080,10Estrela,AAA,Móveis,226947342,39,38,39,35,34,13720.7800,12267.7200,0.89409786
30976,13621754,10Estrela,AAA,Móveis,226641995,2,2,2,1,1,558.1700,274.2700,0.49137360
30976,1500411379,10Estrela,AAA,Móveis,227368327,1,1,1,1,1,90.4400,90.4400,1.00000000
30976,1500411535,10Estrela,AAA,Móveis,228165598,1,1,1,1,1,94.7200,94.7200,1.00000000
30976,1500631897,10Estrela,AAA,Móveis,226909521,1,1,1,0,0,131.9900,0.0000,0E-8
30976,1501522168,10Estrela,AAA,Móveis,225463741,1,1,1,1,1,51.7100,51.7100,1.00000000
30976,1501648149,10Estrela,AAA,Móveis,227197636,1,1,1,1,1,291.4400,291.4400,1.00000000
30976,3759187,10Estrela,AAA,Móveis,227170272,3,3,3,2,2,352.5700,233.1200,0.66120203
30976,5870220,10Estrela,AAA,Móveis,226021494,1,1,1,1,1,181.6300,181.6300,1.00000000
30976,11476426,10Estrela,AAA,Móveis,226326889,1,1,1,0,0,389.3000,0.0000,0E-8
30976,12624552,10Estrela,AAA,Móveis,225531235,1,1,1,1,1,425.1300,425.1300,1.00000000
30976,14231113,10Estrela,AAA,Móveis,225897985,1,1,1,1,1,51.9500,51.9500,1.00000000
30976,1502255565,10Estrela,AAA,Móveis,226354711,1,1,1,1,1,464.9000,464.9000,1.00000000
30976,1504233893,10Estrela,AAA,Móveis,229191759,1,1,1,1,1,64.7900,64.7900,1.00000000
10138,3380766,MegaMamute,AAA,Tecnologia,225807530,4,4,4,3,3,1728.7900,1308.5300,0.75690512
10138,14758196,MegaMamute,AAA,Tecnologia,227761723,2,2,2,1,1,2823.6400,1423.9200,0.50428525
10138,1504613508,MegaMamute,AAA,Tecnologia,229478580,1,1,1,1,1,411.5500,411.5500,1.00000000
30976,17759,10Estrela,AAA,Móveis,227494859,1,1,1,0,0,213.3100,0.0000,0E-8
30976,5946697,10Estrela,AAA,Móveis,226664620,3,3,3,1,1,183.8500,56.9300,0.30965461
30976,14178805,10Estrela,AAA,Móveis,226050692,1,1,1,1,1,582.0100,582.0100,1.00000000
30976,1502763483,10Estrela,AAA,Móveis,225725675,2,2,2,2,2,2090.9900,2090.9900,1.00000000
30976,1502877454,10Estrela,AAA,Móveis,226276293,4,4,4,1,1,2187.7000,526.3600,0.24059972
30976,1503354638,10Estrela,AAA,Móveis,225455346,1,1,1,1,1,283.4800,283.4800,1.00000000
10138,1500057172,MegaMamute,AAA,Tecnologia,227853270,4,4,4,3,3,1894.5100,1408.9100,0.74368042
10138,1504321280,MegaMamute,AAA,Tecnologia,228377583,4,3,4,4,3,360.0100,360.0100,1.00000000
30976,2206937,10Estrela,AAA,Móveis,226078017,5,5,5,4,4,368.1000,288.2000,0.78293942
30976,3440444,10Estrela,AAA,Móveis,225849348,1,1,1,1,1,700.6700,700.6700,1.00000000
30976,4444149,10Estrela,AAA,Móveis,227317325,1,1,1,1,1,170.9900,170.9900,1.00000000
30976,5159565,10Estrela,AAA,Móveis,225722388,5,5,5,5,5,1553.4400,1553.4400,1.00000000
30976,5815134,10Estrela,AAA,Móveis,228860914,13,13,13,11,11,2953.2900,2518.2500,0.85269310
30976,6226251,10Estrela,AAA,Móveis,226219603,1,1,1,1,1,114.6500,114.6500,1.00000000
30976,6943508,10Estrela,AAA,Móveis,226319258,3,3,3,2,2,653.2100,436.6100,0.66840679
30976,1500409903,10Estrela,AAA,Móveis,229305294,1,1,1,0,0,493.7000,0.0000,0E-8
30976,1500410498,10Estrela,AAA,Móveis,226442757,1,1,1,1,1,461.8600,461.8600,1.00000000
30976,1501264031,10Estrela,AAA,Móveis,227969836,6,6,6,3,3,1324.3600,661.6500,0.49959981
30976,1501504830,10Estrela,AAA,Móveis,228253920,1,1,1,1,1,816.9400,816.9400,1.00000000
30976,1502962023,10Estrela,AAA,Móveis,226466943,4,4,4,4,4,392.1400,392.1400,1.00000000
30976,1504100631,10Estrela,AAA,Móveis,227499444,1,1,1,1,1,126.7200,126.7200,1.00000000
10138,14817439,MegaMamute,AAA,Tecnologia,226331966,3,3,3,2,2,2573.7000,1715.8000,0.66666667
10138,15320754,MegaMamute,AAA,Tecnologia,225602742,64,64,64,33,33,56325.6500,28873.0400,0.51260909
30976,5324730,10Estrela,AAA,Móveis,227507591,1,1,1,1,1,1278.7100,1278.7100,1.00000000
30976,7921391,10Estrela,AAA,Móveis,229608480,1,1,1,1,1,60.5900,60.5900,1.00000000
30976,9051298,10Estrela,AAA,Móveis,228625865,1,1,1,1,1,155.4800,155.4800,1.00000000
30976,11807360,10Estrela,AAA,Móveis,229531057,3,3,3,3,3,684.2000,684.2000,1.00000000
30976,1500865425,10Estrela,AAA,Móveis,228016939,1,1,1,1,1,84.0900,84.0900,1.00000000
30976,1503017229,10Estrela,AAA,Móveis,228365479,1,1,1,1,1,968.9200,968.9200,1.00000000
30976,1503354641,10Estrela,AAA,Móveis,225728994,2,2,2,1,1,583.8000,292.9000,0.50171292
30976,1503501052,10Estrela,AAA,Móveis,227750555,1,1,1,1,1,31.5000,31.5000,1.00000000
10138,15194139,MegaMamute,AAA,Tecnologia,225810107,11,11,11,10,10,8618.1100,7824.3700,0.90789860
30976,8695775,10Estrela,AAA,Móveis,227885733,3,2,3,2,1,125.6600,78.8000,0.62708897
30976,9391497,10Estrela,AAA,Móveis,225702481,2,2,2,1,1,286.0500,149.8700,0.52392938
30976,13116096,10Estrela,AAA,Móveis,227776972,1,1,1,0,0,124.8500,0.0000,0E-8
30976,13798987,10Estrela,AAA,Móveis,229106657,1,1,1,1,1,861.8500,861.8500,1.00000000
30976,14944202,10Estrela,AAA,Móveis,225708249,1,1,1,1,1,588.2800,588.2800,1.00000000
30976,15434687,10Estrela,AAA,Móveis,228930145,9,9,9,5,5,15469.1100,8671.4800,0.56056748
30976,1500411174,10Estrela,AAA,Móveis,226652912,1,1,1,1,1,166.7500,166.7500,1.00000000
30976,1500557912,10Estrela,AAA,Móveis,226831205,1,1,1,1,1,804.7600,804.7600,1.00000000
30976,1500862725,10Estrela,AAA,Móveis,225686860,2,2,2,0,0,169.9000,0.0000,0E-8
30976,1502779087,10Estrela,AAA,Móveis,227744856,2,2,2,2,2,2857.8700,2857.8700,1.00000000
30976,1503353287,10Estrela,AAA,Móveis,227207902,2,2,2,0,0,283.0400,0.0000,0E-8
30976,1504453270,10Estrela,AAA,Móveis,225576780,8,8,8,7,7,1574.8400,1375.2000,0.87323157
10138,15194100,MegaMamute,AAA,Tecnologia,225810608,3,3,3,3,3,2848.4800,2848.4800,1.00000000
10138,1504275561,MegaMamute,AAA,Tecnologia,225688320,2,2,2,1,1,763.8300,363.1800,0.47547229
10138,1504642921,MegaMamute,AAA,Tecnologia,228771721,7,7,7,4,4,10474.6600,6000.8200,0.57288924
30976,7178537,10Estrela,AAA,Móveis,226645603,2,2,2,2,2,189.5800,189.5800,1.00000000
30976,10958472,10Estrela,AAA,Móveis,225389353,3,3,3,3,3,189.0400,189.0400,1.00000000
30976,12869588,10Estrela,AAA,Móveis,225890246,1,1,1,1,1,31.4100,31.4100,1.00000000
30976,12964134,10Estrela,AAA,Móveis,229512016,3,3,3,3,3,357.1400,357.1400,1.00000000
30976,14596229,10Estrela,AAA,Móveis,227205634,28,27,28,25,24,3820.9500,3411.9900,0.89296903
30976,1500411255,10Estrela,AAA,Móveis,227319468,1,1,1,1,1,338.7900,338.7900,1.00000000
30976,1500557867,10Estrela,AAA,Móveis,226542442,1,1,1,1,1,769.1600,769.1600,1.00000000
30976,1501535830,10Estrela,AAA,Móveis,226566797,2,2,2,2,2,525.6900,525.6900,1.00000000
30976,1503213722,10Estrela,AAA,Móveis,226754085,1,1,1,0,0,139.6000,0.0000,0E-8
10138,1503980283,MegaMamute,AAA,Tecnologia,225400333,32,32,32,19,19,92336.8400,54580.2600,0.59109950
30976,5900094,10Estrela,AAA,Móveis,226524692,1,1,1,1,1,999.9000,999.9000,1.00000000
30976,13399785,10Estrela,AAA,Móveis,225399921,1,1,1,1,1,179.6000,179.6000,1.00000000
30976,13944943,10Estrela,AAA,Móveis,226102139,8,8,8,5,5,10157.4200,6355.5700,0.62570712
30976,14945988,10Estrela,AAA,Móveis,225682293,2,2,2,1,1,1108.6200,532.7100,0.48051632
30976,1500588941,10Estrela,AAA,Móveis,226742521,1,1,1,1,1,859.4900,859.4900,1.00000000
30976,1500891628,10Estrela,AAA,Móveis,225517574,1,1,1,1,1,399.9000,399.9000,1.00000000
30976,1501929705,10Estrela,AAA,Móveis,226800210,1,1,1,1,1,184.4400,184.4400,1.00000000
30976,1504249727,10Estrela,AAA,Móveis,228071729,1,1,1,1,1,127.3300,127.3300,1.00000000
30976,1504342247,10Estrela,AAA,Móveis,226796728,3,3,3,2,2,954.6100,645.1000,0.67577335
10138,11458098,MegaMamute,AAA,Tecnologia,225811632,5,5,5,4,4,4881.2100,3843.0900,0.78732323
10138,12550206,MegaMamute,AAA,Tecnologia,226493459,22,22,22,19,19,21763.8800,18780.9100,0.86293942
10138,13570554,MegaMamute,AAA,Tecnologia,228921987,2,2,2,1,1,1928.3300,909.8400,0.47182795
10138,1502999347,MegaMamute,AAA,Tecnologia,226174174,8,8,8,7,7,2292.8600,2010.0100,0.87663878
30976,7533839,10Estrela,AAA,Móveis,226483001,19,19,19,17,17,915.4900,810.6900,0.88552578
30976,7663976,10Estrela,AAA,Móveis,227304849,1,1,1,1,1,117.2400,117.2400,1.00000000
30976,10387927,10Estrela,AAA,Móveis,225357584,2,2,2,2,2,484.2300,484.2300,1.00000000
30976,10928142,10Estrela,AAA,Móveis,225348367,2,2,2,2,2,545.2700,545.2700,1.00000000
30976,12563818,10Estrela,AAA,Móveis,227883984,4,4,4,3,3,253.5000,200.1600,0.78958580
30976,14823381,10Estrela,AAA,Móveis,225451875,1,1,1,0,0,1420.2500,0.0000,0E-8
30976,14945104,10Estrela,AAA,Móveis,227906025,2,2,2,1,1,1165.6200,582.9700,0.50013727
30976,1500442703,10Estrela,AAA,Móveis,225480528,28,28,28,18,18,5711.7400,3709.6300,0.64947459
30976,1500560241,10Estrela,AAA,Móveis,227265336,2,2,2,2,2,117.8000,117.8000,1.00000000
30976,1500563039,10Estrela,AAA,Móveis,225451772,1,1,1,1,1,179.9200,179.9200,1.00000000
30976,1500631949,10Estrela,AAA,Móveis,228803882,6,3,6,4,2,967.8900,638.5500,0.65973406
30976,1504005830,10Estrela,AAA,Móveis,225645086,1,1,1,1,1,486.2900,486.2900,1.00000000
30976,1504234106,10Estrela,AAA,Móveis,227987718,60,60,60,41,41,74384.0700,50703.4700,0.68164420
10138,1501108175,MegaMamute,AAA,Tecnologia,229468528,8,8,8,2,2,11148.7600,2687.4300,0.24105192
30976,35764,10Estrela,AAA,Móveis,227290853,1,1,1,1,1,168.9000,168.9000,1.00000000
30976,6516532,10Estrela,AAA,Móveis,225978465,2,2,2,1,1,278.2100,137.9000,0.49566874
30976,7933067,10Estrela,AAA,Móveis,226877505,3,3,3,2,2,91.7100,61.0000,0.66514012
30976,8194791,10Estrela,AAA,Móveis,226391861,1,1,1,1,1,37.2100,37.2100,1.00000000
30976,8572409,10Estrela,AAA,Móveis,227150113,1,1,1,1,1,837.9000,837.9000,1.00000000
30976,10383984,10Estrela,AAA,Móveis,227668218,1,1,1,1,1,82.4000,82.4000,1.00000000
30976,11456551,10Estrela,AAA,Móveis,228190109,1,1,1,1,1,61.3300,61.3300,1.00000000
30976,12701921,10Estrela,AAA,Móveis,228783597,2,2,2,2,2,106.7200,106.7200,1.00000000
30976,13189739,10Estrela,AAA,Móveis,225971522,2,2,2,1,1,215.3500,111.4600,0.51757604
30976,14945159,10Estrela,AAA,Móveis,228748211,6,6,6,5,5,1585.2200,1309.3200,0.82595476
30976,14945301,10Estrela,AAA,Móveis,227273340,4,3,4,3,2,405.1100,324.8000,0.80175755
30976,1502788748,10Estrela,AAA,Móveis,225456308,1,1,1,0,0,1771.5200,0.0000,0E-8
30976,1503492971,10Estrela,AAA,Móveis,226783119,3,3,3,1,1,373.0800,121.3900,0.32537257
30976,1504186937,10Estrela,AAA,Móveis,228016850,15,15,15,15,15,2275.6400,2275.6400,1.00000000
30976,1504196985,10Estrela,AAA,Móveis,225818259,4,4,4,3,3,1088.2800,823.3300,0.75654243
10138,13909911,MegaMamute,AAA,Tecnologia,229333488,3,3,3,1,1,856.3400,240.7400,0.28112666
10138,55002316,MegaMamute,AAA,Tecnologia,229485701,15,15,15,8,8,19164.7300,10279.5500,0.53637855
10138,1500266857,MegaMamute,AAA,Tecnologia,229639039,1,1,1,1,1,351.4900,351.4900,1.00000000
10138,1503748415,MegaMamute,AAA,Tecnologia,228632583,11,11,11,10,10,5577.8800,5077.8300,0.91035124
10138,1504642932,MegaMamute,AAA,Tecnologia,229293417,8,8,8,6,6,20257.0600,15182.6200,0.74949771
30976,6658259,10Estrela,AAA,Móveis,227319709,1,1,1,1,1,87.9700,87.9700,1.00000000
30976,11955626,10Estrela,AAA,Móveis,225465773,1,1,1,1,1,163.7900,163.7900,1.00000000
30976,13012151,10Estrela,AAA,Móveis,227975501,2,2,2,2,2,1043.8600,1043.8600,1.00000000
30976,14945026,10Estrela,AAA,Móveis,229366961,1,1,1,1,1,174.8800,174.8800,1.00000000
30976,1500632212,10Estrela,AAA,Móveis,227326627,2,2,2,2,2,319.5500,319.5500,1.00000000
30976,1500802995,10Estrela,AAA,Móveis,229169820,1,1,1,1,1,107.5900,107.5900,1.00000000
30976,1503343180,10Estrela,AAA,Móveis,229540217,2,2,2,2,2,648.4700,648.4700,1.00000000
30976,1503500397,10Estrela,AAA,Móveis,227288942,15,11,15,12,9,1281.5200,1006.1100,0.78509114
30976,7939177,10Estrela,AAA,Móveis,227958922,5,3,5,5,3,351.3900,351.3900,1.00000000
30976,11633305,10Estrela,AAA,Móveis,226928857,1,1,1,1,1,161.2000,161.2000,1.00000000
30976,13293524,10Estrela,AAA,Móveis,227534224,5,5,5,4,4,577.3900,465.3000,0.80586778
30976,13545564,10Estrela,AAA,Móveis,225887266,3,3,3,2,2,501.8700,346.0400,0.68950127
30976,14744640,10Estrela,AAA,Móveis,225869969,1,1,1,1,1,3710.2100,3710.2100,1.00000000
30976,15062277,10Estrela,AAA,Móveis,227443210,1,1,1,1,1,469.2500,469.2500,1.00000000
30976,1500411462,10Estrela,AAA,Móveis,228446770,1,1,1,0,0,122.2700,0.0000,0E-8
30976,1500448209,10Estrela,AAA,Móveis,228493487,1,1,1,1,1,862.8300,862.8300,1.00000000
30976,1503627823,10Estrela,AAA,Móveis,225920782,1,1,1,1,1,126.4700,126.4700,1.00000000
10138,4998548,MegaMamute,AAA,Tecnologia,226569922,1,1,1,1,1,1944.9200,1944.9200,1.00000000
10138,14998492,MegaMamute,AAA,Tecnologia,228117070,23,22,23,12,11,40837.8400,21227.3200,0.51979537
10138,15373422,MegaMamute,AAA,Tecnologia,227252430,16,16,16,8,8,17449.6800,8673.7600,0.49707273
10138,1500284726,MegaMamute,AAA,Tecnologia,228726001,10,10,10,6,6,5870.5200,3552.8300,0.60519852
30976,3416331,10Estrela,AAA,Móveis,229131724,1,1,1,1,1,583.9000,583.9000,1.00000000
30976,7498755,10Estrela,AAA,Móveis,226673806,3,3,3,0,0,936.7200,0.0000,0E-8
30976,11069519,10Estrela,AAA,Móveis,227885049,1,1,1,0,0,73.1300,0.0000,0E-8
30976,15053696,10Estrela,AAA,Móveis,226589037,1,1,1,1,1,1171.1400,1171.1400,1.00000000
30976,1500409851,10Estrela,AAA,Móveis,225949400,1,1,1,0,0,1169.5200,0.0000,0E-8
30976,1500444411,10Estrela,AAA,Móveis,225651917,36,36,36,21,21,19664.2300,11492.4200,0.58443275
30976,1501556770,10Estrela,AAA,Móveis,228063388,2,2,2,1,1,231.0300,99.4100,0.43029044
30976,1501656399,10Estrela,AAA,Móveis,228790854,1,1,1,0,0,253.3700,0.0000,0E-8
10138,14486019,MegaMamute,AAA,Tecnologia,228156330,7,7,7,5,5,7722.7600,5541.1700,0.71751162
10138,1501899689,MegaMamute,AAA,Tecnologia,226008938,2,2,2,2,2,717.0600,717.0600,1.00000000
10138,1504643084,MegaMamute,AAA,Tecnologia,229062908,4,4,4,0,0,19295.0000,0.0000,0E-8
30976,2213818,10Estrela,AAA,Móveis,226598206,33,29,33,31,27,5481.9900,5132.4700,0.93624213
30976,11974779,10Estrela,AAA,Móveis,225986704,5,5,5,4,4,2277.4200,1880.5300,0.82572824
30976,12599094,10Estrela,AAA,Móveis,225463030,1,1,1,0,0,84.8300,0.0000,0E-8
30976,13202613,10Estrela,AAA,Móveis,228538485,6,4,6,6,4,1248.3600,1248.3600,1.00000000
30976,14692764,10Estrela,AAA,Móveis,227244343,11,11,11,7,7,5633.3700,3571.0100,0.63390297
30976,14945994,10Estrela,AAA,Móveis,227796163,1,1,1,1,1,572.2900,572.2900,1.00000000
30976,1500448210,10Estrela,AAA,Móveis,226000933,1,1,1,1,1,1007.8500,1007.8500,1.00000000
30976,1503486910,10Estrela,AAA,Móveis,227596310,51,51,51,39,39,16745.5900,12604.7800,0.75272236
30976,1504185124,10Estrela,AAA,Móveis,227140396,4,4,4,2,2,347.7800,170.2200,0.48944735
30976,1504340814,10Estrela,AAA,Móveis,229313560,2,1,2,2,1,590.7200,590.7200,1.00000000
10138,15075363,MegaMamute,AAA,Tecnologia,228890337,22,21,22,14,14,21502.2700,13638.5500,0.63428419
10138,1504628990,MegaMamute,AAA,Tecnologia,226464859,57,55,57,42,40,48980.0100,35665.6500,0.72816747
30976,12562457,10Estrela,AAA,Móveis,225462760,1,1,1,1,1,67.7400,67.7400,1.00000000
30976,12633600,10Estrela,AAA,Móveis,229251507,3,3,3,3,3,517.3500,517.3500,1.00000000
30976,1501051790,10Estrela,AAA,Móveis,227342230,2,2,2,0,0,928.5400,0.0000,0E-8
10138,1501115536,MegaMamute,AAA,Tecnologia,227757317,4,4,4,1,1,4404.1600,1096.6300,0.24899867
10138,1502989889,MegaMamute,AAA,Tecnologia,226790345,2,2,2,2,2,2682.6300,2682.6300,1.00000000
10138,1504140189,MegaMamute,AAA,Tecnologia,226378518,22,21,22,18,17,10833.5800,8872.4100,0.81897304
10138,1504191054,MegaMamute,AAA,Tecnologia,227211588,6,6,6,2,2,7897.1800,2486.9700,0.31491874
30976,176097,10Estrela,AAA,Móveis,226201108,1,1,1,1,1,72.9000,72.9000,1.00000000
30976,4922098,10Estrela,AAA,Móveis,226743615,1,1,1,0,0,2172.8800,0.0000,0E-8
30976,5186463,10Estrela,AAA,Móveis,225451835,5,5,5,5,5,558.4900,558.4900,1.00000000
30976,7498397,10Estrela,AAA,Móveis,225395698,2,2,2,2,2,299.4600,299.4600,1.00000000
30976,11448400,10Estrela,AAA,Móveis,226285336,1,1,1,1,1,175.6600,175.6600,1.00000000
30976,12277778,10Estrela,AAA,Móveis,227370244,1,1,1,1,1,280.5400,280.5400,1.00000000
30976,12600242,10Estrela,AAA,Móveis,226793575,1,1,1,1,1,246.2300,246.2300,1.00000000
30976,12715367,10Estrela,AAA,Móveis,226663515,2,2,2,2,2,444.2100,444.2100,1.00000000
30976,12871071,10Estrela,AAA,Móveis,229095776,2,2,2,1,1,106.6600,53.3300,0.50000000
30976,14945138,10Estrela,AAA,Móveis,228183302,1,1,1,1,1,160.7400,160.7400,1.00000000
30976,1501042834,10Estrela,AAA,Móveis,225363706,5,5,5,3,3,5331.1700,3242.6700,0.60824735
30976,1502858070,10Estrela,AAA,Móveis,226290117,85,84,85,56,56,26581.0800,17468.6900,0.65718511
30976,1503640571,10Estrela,AAA,Móveis,227573134,2,2,2,1,1,236.9400,118.4700,0.50000000
30976,1504436004,10Estrela,AAA,Móveis,228294826,1,1,1,1,1,187.6800,187.6800,1.00000000
10138,9314289,MegaMamute,AAA,Tecnologia,225799414,5,5,5,4,4,4645.0300,3713.5500,0.79946739
30976,1956793,10Estrela,AAA,Móveis,225391339,9,9,9,7,7,3468.4900,2689.5300,0.77541812
30976,4644964,10Estrela,AAA,Móveis,226301924,1,1,1,1,1,186.0900,186.0900,1.00000000
30976,8479257,10Estrela,AAA,Móveis,225661202,1,1,1,1,1,2167.3000,2167.3000,1.00000000
30976,13533595,10Estrela,AAA,Móveis,226476520,3,3,3,3,3,906.1600,906.1600,1.00000000
30976,13587831,10Estrela,AAA,Móveis,227732893,2,2,2,0,0,935.3400,0.0000,0E-8
30976,14944585,10Estrela,AAA,Móveis,229176871,1,1,1,1,1,564.7200,564.7200,1.00000000
30976,14945480,10Estrela,AAA,Móveis,226030061,1,1,1,1,1,964.4400,964.4400,1.00000000
30976,1500353293,10Estrela,AAA,Móveis,226486624,3,3,3,2,2,400.6800,258.8400,0.64600180
30976,1501637868,10Estrela,AAA,Móveis,227561731,2,2,2,2,2,330.1000,330.1000,1.00000000
30976,1503310687,10Estrela,AAA,Móveis,227557478,1,1,1,1,1,359.2500,359.2500,1.00000000
10138,13880439,MegaMamute,AAA,Tecnologia,229259609,31,31,31,23,23,16385.6900,12123.6900,0.73989499
10138,1503000710,MegaMamute,AAA,Tecnologia,225444214,8,8,8,8,8,11954.6500,11954.6500,1.00000000
