IdLojista,DtAtualizacaoAvaliacao,DtPedidoVendaSite,DsMotivoPositivo,DsMotivoNegativo,NmTransportadora,NmBandeira,NmLojista,NmClusterLojista,NmMundoLojista,StLojista,QtMediaAvaliacaoLojista,DhAtualizacao,year_partition,month_partition,day_partition
11578,2020-09-15,2020-09-01,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-15T07:24:47.254Z,2020,09,01
11578,2020-09-15,2020-09-01,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-14T07:36:40.367Z,2020,09,01
11578,2020-09-15,2020-09-01,Valor  do frete,"",Movvi,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-13T14:10:31.016Z,2020,09,01
11578,2020-09-07,2020-09-01,Preço do produto,Valor  do frete,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,01
11578,2020-09-10,2020-09-01,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,01
11578,2020-09-17,2020-09-01,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,01
11578,2020-09-17,2020-09-01,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,01
11578,2020-09-17,2020-09-01,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,01
11578,2020-09-17,2020-09-01,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,01
11578,2020-09-17,2020-09-01,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,01
11578,2020-09-17,2020-09-01,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,01
11578,2020-09-14,2020-09-01,Valor  do frete,Quantidade de promoções/ofertas,Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,01
11578,2020-09-09,2020-09-01,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,01
11578,2020-09-14,2020-09-01,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-15T07:24:47.254Z,2020,09,01
11578,2020-09-14,2020-09-01,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-13T14:10:31.016Z,2020,09,01
11578,2020-09-14,2020-09-01,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-14T07:36:40.367Z,2020,09,01
11578,2020-09-13,2020-09-01,Clareza nas regras das promoções,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,01
11578,2020-10-01,2020-09-22,Produtos,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-10-04,2020-09-22,Valor  do frete,Entrega,Pratik,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,Quantidade de promoções/ofertas,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-29,2020-09-22,Valor  do frete,Navegação do site,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-26,2020-09-22,"",Produtos,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,Entrega,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,4.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-01,2020-09-22,"","",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-03,2020-09-22,Pagamento,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-30,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-30,2020-09-22,"","",Movvi,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-26,2020-09-22,Navegação do site,Produtos,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,5.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-28,2020-09-22,Navegação do site,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-03,2020-09-22,Valor  do frete,"",Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-29,2020-09-22,Pagamento,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-29,2020-09-22,Navegação do site,Informações sobre o pedido,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-25,2020-09-22,Navegação do site,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-10-01,2020-09-22,Pagamento,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-27,2020-09-22,Navegação do site,Valor  do frete,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Pagamento,Informações sobre o pedido,Pratik,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,8.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-01,2020-09-22,Preço do produto,Valor  do frete,Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,0.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-27,2020-09-22,Produtos,Clareza nas regras das promoções,Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,7.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Jamef,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-27,2020-09-22,Pagamento,"",Loggi Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-18T07:27:51.206Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-17T07:16:35.901Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-16T07:14:46.173Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-15T07:24:47.254Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-14T07:36:40.367Z,2020,09,22
11578,2020-09-30,2020-09-22,Produtos,"",Total Express,PONTOFRIO,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-13T14:10:31.016Z,2020,09,22
11578,2020-10-01,2020-09-22,Produtos,Pagamento,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-26,2020-09-22,Navegação do site,Valor  do frete,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,10.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-09-30,2020-09-22,Pagamento,Valor  do frete,Total Express,EXTRA,Mania Virtual,AAA,Tecnologia,ativo,7.0,2020-10-19T07:49:43.761Z,2020,09,22
11578,2020-10-02,2020-09-22,Valor  do frete,"",Total Express,CASASBAHIA,Mania Virtual,AAA,Tecnologia,ativo,9.0,2020-10-19T07:49:43.761Z,2020,09,22
