nr_id_unidade_negocio;nr_orders;nr_product_sku;nr_item_sku;dt_orders;nr_canal_venda;ds_status;nr_id_lojista;qty_item;vl_item;vl_product_unit;vl_discounting;vl_product_discounting;vl_freight_discounting;vl_freight
8;228037979;1504196984;1504196984;20200820;18;ROT;30976;1;"219,9";NULL;0;"219,9";"53,52";"53,52"
8;228039465;13189402;13189402;20200820;18;IVE;30976;1;"233,9";NULL;0;"233,9";"59,19";"59,19"
8;228039465;13189402;13189402;20200820;18;TRD;30976;1;"233,9";NULL;0;"233,9";"59,19";"59,19"
8;228039597;10429602;10429602;20200820;18;TRN;30976;1;"207,9";NULL;0;"207,9";34;34
8;228040010;13115924;13115924;20200820;18;PVC;30976;1;"82,9";NULL;0;"82,9";"43,76";"43,76"
8;228040193;13420321;13420321;20200820;18;ENT;30976;1;"133,9";NULL;0;"133,9";"23,72";"23,72"
8;228040914;1504005242;1504005242;20200820;18;PVC;30976;1;"219,9";NULL;0;"219,9";"90,68";"90,68"
8;228041859;1503486910;1503486910;20200820;3;ROT;30976;1;289;NULL;0;289;"50,24";"50,24"
8;228042369;1502878022;1502878022;20200820;18;PVC;30976;1;"263,7628";NULL;0;"245,3011";"10,6089";"10,6089"
8;228042369;1502878022;1502878022;20200820;18;PVC;30976;1;"206,1372";NULL;0;"191,7089";"8,2911";"8,2911"
8;228043509;1502733593;1502733593;20200820;18;PVC;30976;1;"275,9";NULL;0;"275,9";95;95
8;228043608;1503486910;1503486910;20200820;3;PVC;30976;1;289;NULL;0;289;"30,57";"30,57"
8;228044683;8332864;8332864;20200820;7;ENT;30976;1;"54,9";NULL;0;"54,9";"27,22";"27,22"
8;228045192;14983687;14983687;20200820;18;IVE;30976;1;"2459,9";NULL;0;"2459,9";"59,19";"59,19"
8;228045348;13887920;13887920;20200820;18;ROT;30976;1;"279,9";NULL;0;"251,91";"17,21";"17,21"
8;228045646;1502711130;1502711130;20200820;18;ENT;30976;1;"251,9";NULL;0;"251,9";"35,88";"35,88"
8;228046638;14187579;14187579;20200820;18;ENT;30976;1;"91,9";NULL;0;"91,9";"31,7";"31,7"
8;228048068;1504003031;1504003031;20200820;7;PAP;30976;1;"293,9";NULL;0;"293,9";"127,18";"127,18"
8;228048414;1502738240;1502738240;20200820;7;CAN;30976;1;"249,9";NULL;0;"249,9";"39,18";"39,18"
8;228048872;12160539;12160539;20200820;18;CAN;30976;1;"9888,9";NULL;0;"9888,9";180;180
8;228049395;1502763639;1502763639;20200820;3;PVC;30976;1;"203,9";NULL;0;"203,9";"59,19";"59,19"
8;228049633;22271;22271;20200820;3;TRN;30976;1;"53,9";NULL;0;"53,9";"68,46";"68,46"
8;228051380;1500442703;1500442703;20200820;18;ENT;30976;1;"168,9";NULL;0;"168,9";"39,18";"39,18"
8;228051871;7057117;7057117;20200820;3;ENT;30976;1;"177,9";NULL;0;"177,9";20;20
8;228052486;12564333;12564333;20200820;3;ENT;30976;1;"42,9";NULL;0;"42,9";"10,43";"10,43"
8;228052978;14944237;14944237;20200820;3;ENT;30976;1;"50,9";NULL;0;"50,9";23;23
8;228053713;14008757;14008757;20200820;18;TRN;30976;1;"718,9";NULL;0;"718,9";"38,78";"38,78"
8;228054412;11769473;11769473;20200820;7;CAN;30976;1;599;NULL;0;599;"92,36";"92,36"
8;228054910;1502738240;1502738240;20200820;18;ROT;30976;1;"249,9";NULL;0;"249,9";"47,79";"47,79"
8;228055829;1504342247;1504342247;20200820;7;CAN;30976;1;"234,9";NULL;0;"234,9";"74,61";"74,61"
8;228056179;1502887621;1502887621;20200820;7;TRD;30976;1;"229,9";NULL;0;"229,9";"84,04";"84,04"
8;228059373;14187579;14187579;20200820;18;PVC;30976;1;"91,9";NULL;0;"91,9";"68,37";"68,37"
8;228061262;7913904;7913904;20200820;7;ENT;30976;1;"169,9";NULL;0;"169,9";0;0
8;228062446;14945483;14945483;20200820;3;IVE;30976;1;"32,9";NULL;0;"32,9";"22,05";"22,05"
8;228062446;14945483;14945483;20200820;3;ROT;30976;1;"32,9";NULL;0;"32,9";"22,05";"22,05"
8;228062605;1956780;1956780;20200820;3;PVC;30976;1;"41,9";NULL;0;"41,9";"25,3";"25,3"
8;228062787;1502887621;1502887621;20200820;7;TRD;30976;1;"229,9";NULL;0;"229,9";120;120
8;228063388;1501556770;1501556770;20200820;3;PVC;30976;1;"108,9";NULL;0;"108,9";"22,72";"22,72"
8;228063745;12466431;12466431;20200820;7;ENT;30976;1;"119,9";NULL;0;"119,9";"12,66";"12,66"
8;228063745;12466431;12466431;20200820;7;IVE;30976;1;"119,9";NULL;0;"119,9";"12,66";"12,66"
8;228064667;12037433;12037433;20200820;18;TRN;30976;1;439;NULL;0;439;"35,92";"35,92"
8;228066145;1504106936;1504106936;20200820;18;PVC;30976;1;199;NULL;0;199;"32,84";"32,84"
8;228069751;1504106937;1504106937;20200820;3;ENT;30976;1;99;NULL;0;99;"25,02";"25,02"
8;228070828;1502854058;1502854058;20200820;18;TRN;30976;1;"552,9";NULL;0;"552,9";"99,02";"99,02"
8;228071729;1504249727;1504249727;20200820;7;TRN;30976;1;"89,9";NULL;0;"89,9";"37,43";"37,43"
8;228072115;4026276;4026276;20200820;3;PVC;30976;1;"469,9";NULL;0;"469,9";"35,5";"35,5"
8;228073263;11462938;11462938;20200820;3;PAP;30976;2;"257,8";NULL;0;"257,8";90;90
8;228073907;11503937;11503937;20200820;18;ENT;30976;1;"168,9";NULL;0;"168,9";"30,35";"30,35"
8;228074563;14817595;14817595;20200820;18;TRN;30976;1;"206,9";NULL;0;"206,9";"36,34";"36,34"
8;228075021;9050960;9050960;20200820;18;CAN;30976;1;"36,9";NULL;0;"36,9";32;32
8;228075272;12713134;12713134;20200820;3;PVC;30976;1;229;NULL;0;229;"59,6";"59,6"
8;228075904;12713134;12713134;20200820;18;PVC;30976;1;229;NULL;0;229;"56,07";"56,07"
8;228076620;1500442703;1500442703;20200820;3;PAP;30976;1;"168,9";NULL;0;"168,9";"25,78";"25,78"
8;228078712;1502962023;1502962023;20200820;7;ENT;30976;1;"83,9";NULL;0;"83,9";"13,19";"13,19"
8;228078736;1504003068;1504003068;20200820;9;ENT;30976;1;539;NULL;0;539;"40,6";"40,6"
8;228079438;1504057750;1504057750;20200820;7;ENT;30976;1;1079;NULL;0;1079;"81,68";"81,68"
8;228079439;14187618;14187618;20200820;18;ENT;30976;1;"91,9";NULL;0;"91,9";"19,23";"19,23"
8;228083052;1502879473;1502879473;20200820;3;ENT;30976;1;"99,9";NULL;0;"99,9";22;22
8;228084563;12833306;12833306;20200820;7;ENT;30976;1;"155,9";NULL;0;"155,9";"22,95";"22,95"
8;228086908;1504384441;1504384441;20200820;18;CAN;30976;1;"123,9";NULL;0;"123,9";"70,55";"70,55"
8;228087506;11712615;11712615;20200820;18;PAP;30976;1;"486,9";NULL;0;"486,9";45;45
8;228087711;1504419070;1504419070;20200820;18;PAP;30976;1;"96,9";NULL;0;"96,9";"33,01";"33,01"
8;228090381;9089571;9089571;20200820;7;ROT;30976;1;"57,4753";NULL;0;"57,4753";"16,4747";"16,4747"
8;228090381;9089571;9089571;20200820;7;ROT;30976;1;"112,4247";NULL;0;"112,4247";"32,2253";"32,2253"
8;228090902;12581390;12581390;20200820;7;PVC;30976;1;"1834,9";NULL;0;"1834,9";"129,6";"129,6"
8;228091784;10885439;10885439;20200820;7;ENT;30976;1;"103,9";NULL;0;"103,9";"13,26";"13,26"
8;228093700;14187579;14187579;20200820;18;ENT;30976;1;"91,9";NULL;0;"91,9";"19,23";"19,23"
8;228094078;13421449;13421449;20200820;18;TRD;30976;1;"37,2898";NULL;0;"37,2898";"29,5346";"29,5346"
8;228094078;13421449;13421449;20200820;18;TRD;30976;1;"70,6102";NULL;0;"70,6102";"55,9254";"55,9254"
8;228094131;2233473;2233473;20200820;7;ENT;30976;1;"86,9";NULL;0;"86,9";"22,05";"22,05"
8;228095608;10184807;10184807;20200820;18;PVC;30976;1;"74,9";NULL;0;"74,9";"11,88";"11,88"
8;228096808;12887080;12887080;20200820;18;PAP;30976;1;"294,9";NULL;0;"294,9";"54,01";"54,01"
8;228098408;8591396;8591396;20200820;7;CAN;30976;1;"140,9";NULL;0;"140,9";"33,57";"33,57"
8;228098871;1502854058;1502854058;20200820;18;TRD;30976;1;"552,9";NULL;0;"552,9";"80,19";"80,19"
8;228099849;12887080;12887080;20200820;3;PAP;30976;1;"294,9";NULL;0;"294,9";"64,17";"64,17"
8;228100868;8918977;8918977;20200820;3;ROT;30976;1;499;NULL;0;499;"29,34";"29,34"
8;228101732;1504450028;1504450028;20200820;7;ETR;30976;1;"1277,9";NULL;0;"1277,9";"78,11";"78,11"
8;228102441;13115310;13115310;20200820;3;ENT;30976;1;"209,9";NULL;0;"209,9";58;58
8;228103781;5387800;5387800;20200820;18;PVC;30976;1;319;NULL;0;319;"30,35";"30,35"
8;228104163;1502313099;1502313099;20200820;7;CAN;30976;1;"45,9";NULL;0;"45,9";"28,05";"28,05"
8;228104423;1504234106;1504234106;20200820;18;ENT;30976;1;1129;NULL;0;1129;"192,36";"192,36"
8;228104432;1502313099;1502313099;20200820;7;CAN;30976;1;"45,9";NULL;0;"45,9";"28,05";"28,05"
8;228105359;13887920;13887920;20200820;18;ENT;30976;1;"279,9";NULL;0;"251,91";"31,27";"31,27"
8;228105843;10430046;10430046;20200820;18;ENT;30976;1;199;NULL;0;199;"36,03";"36,03"
8;228108359;13323412;13323412;20200820;7;TRD;30976;1;"743,9";NULL;0;"743,9";"96,28";"96,28"
8;228108392;11769473;11769473;20200820;7;PVC;30976;1;599;NULL;0;599;"32,01";"32,01"
8;228108924;15434687;15434687;20200820;18;TRD;30976;1;"1676,9";NULL;0;"1676,9";"85,09";"85,09"
8;228109133;13887920;13887920;20200820;7;PVC;30976;1;"279,9";NULL;0;"251,91";"17,37";"17,37"
8;228110634;12564309;12564309;20200820;7;IVE;30976;1;"57,9";NULL;0;"57,9";"11,15";"11,15"
8;228110634;1502879473;1502879473;20200820;7;IVE;30976;1;"99,9";NULL;0;"99,9";"11,88";"11,88"
8;228110634;1503354639;1503354639;20200820;7;ENT;30976;1;"64,9";NULL;0;"64,9";"10,43";"10,43"
8;228110646;13887920;13887920;20200820;7;ENT;30976;1;"279,9";NULL;0;"279,9";"21,53";"21,53"
8;228110668;1504013895;1504013895;20200820;3;ROT;30976;1;"1251,9";NULL;0;"1251,9";"86,65";"86,65"
8;228114044;10797759;10797759;20200820;18;TRN;30976;1;"55,9";NULL;0;"55,9";"49,24";"49,24"
8;228116192;14930153;14930153;20200820;7;ENT;30976;1;"126,9";NULL;0;"126,9";"12,63";"12,63"
8;228116599;1501686252;1501686252;20200820;3;PVC;30976;1;"406,9";NULL;0;"406,9";"122,08";"122,08"
8;228117551;11462938;11462938;20200820;18;TRN;30976;1;"128,9";NULL;0;"128,9";"38,04";"38,04"
8;228117708;1502808882;1502808882;20200820;18;PAP;30976;1;"1965,099";NULL;0;"1965,099";"134,901";"134,901"
8;228117708;1502808882;1502808882;20200820;18;PAP;30976;1;"71,801";NULL;0;"71,801";"4,929";"4,929"
8;228117977;9097413;9097413;20200820;7;CAN;30976;1;"67,9";NULL;0;"67,9";15;15
8;228118956;1503017328;1503017328;20200820;18;CAN;30976;1;"269,9";NULL;0;"269,9";"25,13";"25,13"
8;228121450;9051329;9051329;20200820;3;ENT;30976;1;"117,9";NULL;0;"117,9";"24,32";"24,32"
8;228121649;1504145998;1504145998;20200820;3;ENT;30976;1;"123,9";NULL;0;"123,9";"10,43";"10,43"
8;228122086;7400468;7400468;20200820;18;PVC;30976;1;"272,9";NULL;0;"272,9";"37,43";"37,43"
8;228122375;15373423;15373423;20200820;3;ENT;30976;1;"1422,9";NULL;0;"1422,9";"89,47";"89,47"
8;228123882;14945171;14945171;20200820;3;PAP;30976;1;"130,9";NULL;0;"130,9";"53,55";"53,55"
8;228125033;12713134;12713134;20200820;18;ENT;30976;1;229;NULL;0;229;"27,14";"27,14"
8;228125209;12743607;12743607;20200820;18;PVC;30976;1;"62,9";NULL;0;"62,9";"17,66";"17,66"
8;228126512;1502733603;1502733603;20200820;18;PVC;30976;1;"265,9";NULL;0;"265,9";"38,24";"38,24"
8;228131005;12037433;12037433;20200820;3;ENT;30976;1;439;NULL;0;439;"13,16";"13,16"
8;228131133;1504003068;1504003068;20200820;18;ROT;30976;1;539;NULL;0;539;"31,52";"31,52"
8;228131849;13321428;13321428;20200820;7;CAN;30976;1;"65,444";NULL;0;"65,444";"10,7526";"10,7526"
8;228131849;13321428;13321428;20200820;7;CAN;30976;1;"68,456";NULL;0;"68,456";"11,2474";"11,2474"
8;228133799;1504148430;1504148430;20200820;7;ENT;30976;1;"294,9";NULL;0;"294,9";"33,48";"33,48"
8;228136019;11974610;11974610;20200820;18;TRN;30976;1;"167,9";NULL;0;"167,9";"63,89";"63,89"
8;228136226;10945175;10945175;20200820;18;CAN;30976;1;"594,9";NULL;0;"594,9";75;75
8;228136441;15062157;15062157;20200820;18;PVC;30976;1;599;NULL;0;599;"32,01";"32,01"
8;228136901;1504342247;1504342247;20200820;7;TRD;30976;1;"234,9";NULL;0;"234,9";"75,3";"75,3"
8;228138716;9391608;9391608;20200820;18;PVC;30976;1;"78,9";NULL;0;"78,9";"23,79";"23,79"
8;228141538;1504241105;1504241105;20200820;3;ENT;30976;1;"755,9";NULL;0;"755,9";43;43
8;228142734;7138101;7138101;20200820;18;PAP;30976;2;"49,8";NULL;0;"49,8";"18,8";"18,8"
8;228143447;13887920;13887920;20200820;3;ENT;30976;1;"279,9";NULL;0;"279,9";"24,94";"24,94"
8;228147537;8138095;8138095;20200820;3;ENT;30976;1;"199,9";NULL;0;"199,9";"28,84";"28,84"
8;228147862;1502879473;1502879473;20200820;3;ENT;30976;1;"99,9";NULL;0;"99,9";"14,84";"14,84"
8;228148027;1504106936;1504106936;20200820;7;ENT;30976;1;199;NULL;0;199;"23,39";"23,39"
8;228148461;1501051352;1501051352;20200820;18;ENT;30976;1;"92,9";NULL;0;"92,9";"21,89";"21,89"
8;228148753;12713134;12713134;20200820;18;PVC;30976;1;229;NULL;0;229;"27,14";"27,14"
8;228149461;13293555;13293555;20200820;7;ENT;30976;1;"103,9";NULL;0;"103,9";"11,88";"11,88"
8;228150197;10945175;10945175;20200820;18;ENT;30976;1;"594,9";NULL;0;"594,9";"28,35";"28,35"
8;228150329;1501018731;1501018731;20200820;3;PAP;30976;1;"254,9";NULL;0;"254,9";"29,52";"29,52"
8;228150644;1504241124;1504241124;20200820;7;ENT;30976;1;"348,9";NULL;0;"348,9";"42,33";"42,33"
8;228150717;13887920;13887920;20200820;7;CAN;30976;1;"279,9";NULL;0;"251,91";"21,53";"21,53"
8;228151613;1602709;1602709;20200820;18;PVC;30976;1;"89,9";NULL;0;"89,9";"11,88";"11,88"
8;228152150;11651319;11651319;20200820;18;PVC;30976;1;"744,9";NULL;0;"744,9";"30,35";"30,35"
8;228153662;13182931;13182931;20200820;7;ENT;30976;1;"498,9";NULL;0;"498,9";"59,18";"59,18"
8;228155330;10048966;10048966;20200820;18;CAN;30976;1;"549,2036";NULL;0;"549,2036";"50,7964";"50,7964"
8;228155330;10048966;10048966;20200820;18;CAN;30976;1;"361,6964";NULL;0;"361,6964";"33,4536";"33,4536"
8;228156678;9284536;9284536;20200820;3;ENT;30976;1;"24,9";NULL;0;"24,9";"16,34";"16,34"
8;228157014;1502879473;1502879473;20200820;7;TRN;30976;1;"99,9";NULL;0;"99,9";23;23
8;228157107;11462928;11462928;20200820;3;CAN;30976;1;"152,9";NULL;0;"152,9";90;90
8;228157158;1504340644;1504340644;20200820;18;PAP;30976;1;"217,9";NULL;0;"217,9";"63,14";"63,14"
8;228157269;47319;47319;20200820;18;ENT;30976;1;"129,9";NULL;0;"129,9";"16,11";"16,11"
8;228160341;11513175;11513175;20200820;3;ENT;30976;1;"131,9";NULL;0;"131,9";"42,33";"42,33"
8;228160443;1501657059;1501657059;20200820;18;PAP;30976;1;"68,9";NULL;0;"68,9";44;44
8;228160691;7906859;7906859;20200820;7;ENT;30976;1;"129,9";NULL;0;"129,9";"20,5";"20,5"
8;228160691;7906859;7906859;20200820;7;IVE;30976;1;"129,9";NULL;0;"129,9";"20,5";"20,5"
8;228162106;1500865571;1500865571;20200820;3;PAP;30976;1;"608,9";NULL;0;"608,9";"25,29";"25,29"
8;228162212;2206937;2206937;20200820;7;ENT;30976;1;"56,9";NULL;0;"56,9";"13,26";"13,26"
8;228162345;14944409;14944409;20200820;18;CAN;30976;1;"130,9";NULL;0;"130,9";"56,84";"56,84"
8;228162972;3532259;3532259;20200820;18;CAN;30976;1;"699,9";NULL;0;"699,9";"78,11";"78,11"
8;228163235;1504005587;1504005587;20200820;18;ENT;30976;1;"145,9";NULL;0;"145,9";"23,84";"23,84"
8;228163315;13116038;13116038;20200820;18;TRN;30976;1;"97,9";NULL;0;"97,9";"68,37";"68,37"
8;228164386;15143920;15143920;20200820;3;CAN;30976;1;"124,9";NULL;0;"124,9";60;60
8;228164843;14613340;14613340;20200820;18;TRD;30976;1;"170,9";NULL;0;"170,9";"37,43";"37,43"
8;228165786;2437775;2437775;20200820;7;PAP;30976;3;"500,7";NULL;0;"500,7";"66,84";"66,84"
8;228166055;6831543;6831543;20200820;7;CAN;30976;1;"98,9";NULL;0;"98,9";"11,15";"11,15"
8;228166730;7533852;7533852;20200820;7;IVE;30976;1;"419,9";NULL;0;"419,9";45;45
8;228166730;7533852;7533852;20200820;7;TRN;30976;1;"419,9";NULL;0;"419,9";45;45
8;228166868;5190232;5190232;20200820;18;ENT;30976;1;"98,9";NULL;0;"98,9";20;20
8;228166915;13887920;13887920;20200820;18;PVC;30976;1;"279,9";NULL;0;"251,91";"24,94";"24,94"
8;228168027;12486691;12486691;20200820;3;ENT;30976;1;"56,9";NULL;0;"56,9";"16,34";"16,34"
8;228168580;7906859;7906859;20200820;3;ENT;30976;2;"259,8";NULL;0;"259,8";18;18
8;228168973;13115310;13115310;20200820;3;ENT;30976;1;"209,9";NULL;0;"209,9";"54,18";"54,18"
8;228169536;10032561;10032561;20200820;3;PAP;30976;1;"132,9";NULL;0;"132,9";"38,06";"38,06"
8;228169574;14945159;14945159;20200820;3;CAN;30976;1;"230,9";NULL;0;"230,9";45;45
8;228170088;13887920;13887920;20200820;3;ENT;30976;1;"279,9";NULL;0;"251,91";"28,86";"28,86"
8;228171118;7906859;7906859;20200820;3;TRD;30976;1;"129,9";NULL;0;"129,9";"19,33";"19,33"
8;228171978;14231082;14231082;20200820;18;CAN;30976;1;"259,9";NULL;0;"259,9";"33,28";"33,28"
8;228172578;12512023;12512023;20200820;18;PVC;30976;1;"227,9";NULL;0;"227,9";"54,01";"54,01"
8;228172903;1504361387;1504361387;20200820;3;PAP;30976;1;"168,9";NULL;0;"168,9";"12,63";"12,63"
8;228172985;13182931;13182931;20200820;18;ENT;30976;1;"498,9";NULL;0;"498,9";"61,59";"61,59"
8;228173916;13916853;13916853;20200820;18;PVC;30976;1;"89,9";NULL;0;"89,9";25;25
8;228174101;7906859;7906859;20200820;7;ENT;30976;1;"129,9";NULL;0;"129,9";"15,34";"15,34"
8;228174111;1504656993;1504656993;20200820;7;CAN;30976;1;"174,9";NULL;0;"174,9";90;90
8;228174990;1504005587;1504005587;20200820;18;CAN;30976;1;"145,9";NULL;0;"145,9";44;44
8;228175313;6373356;6373356;20200820;18;CAN;30976;1;"162,9";NULL;0;"162,9";"48,7";"48,7"
8;228176211;47319;47319;20200820;18;CAN;30976;1;"129,9";NULL;0;"129,9";"16,11";"16,11"
8;228176560;2437734;2437734;20200820;18;IVE;30976;1;"437,9";NULL;0;"437,9";"24,34";"24,34"
8;228176560;2437734;2437734;20200820;18;TRN;30976;1;"437,9";NULL;0;"437,9";"24,34";"24,34"
8;228177667;12466431;12466431;20200820;3;TRN;30976;1;"119,9";NULL;0;"119,9";"24,36";"24,36"
8;228179368;15062256;15062256;20200821;18;TRN;30976;1;109;NULL;0;109;"26,65";"26,65"
8;228180831;15062243;15062243;20200821;18;ENT;30976;1;69;NULL;0;69;"22,05";"22,05"
8;228181049;10817203;10817203;20200821;18;PVC;30976;1;"124,9";NULL;0;"124,9";"95,75";"95,75"
8;228182288;11503937;11503937;20200821;7;CAN;30976;1;"58,7466";NULL;0;"58,7466";"18,8866";"18,8866"
8;228182288;11503937;11503937;20200821;7;CAN;30976;1;"110,1534";NULL;0;"110,1534";"35,4134";"35,4134"
8;228183230;1504656993;1504656993;20200821;18;PAP;30976;1;"174,9";NULL;0;"174,9";85;85
8;228184506;7906859;7906859;20200821;3;ENT;30976;1;"129,9";NULL;0;"129,9";"15,34";"15,34"
8;228184632;1500410654;1500410654;20200821;18;PAP;30976;1;"128,9";NULL;0;"128,9";44;44
8;228185025;1502878022;1502878022;20200821;3;TRN;30976;1;"469,9";NULL;0;"437,01";"69,97";"69,97"
8;228185909;1504010490;1504010490;20200821;18;ENT;30976;1;"205,9";NULL;0;"205,9";"14,36";"14,36"
8;228186478;12701641;12701641;20200821;18;PAP;30976;1;"1019,9";NULL;0;"1019,9";"58,69";"58,69"
8;228186478;1500451837;1500451837;20200821;18;PAP;30976;1;"779,9";NULL;0;"779,9";"48,8";"48,8"
8;228186504;1502878022;1502878022;20200821;7;ENT;30976;1;"469,9";NULL;0;"437,01";"19,08";"19,08"
8;228186723;13351165;13351165;20200821;3;ENT;30976;1;"56,9";NULL;0;"56,9";"11,88";"11,88"
8;228187476;1502879473;1502879473;20200821;18;TRN;30976;1;"99,9";NULL;0;"99,9";42;42
8;228188641;8526382;8526382;20200821;7;ENT;30976;1;"7,1034";NULL;0;"7,1034";"2,1666";"2,1666"
8;228188641;8526382;8526382;20200821;7;ENT;30976;1;"22,7966";NULL;0;"22,7966";"6,9534";"6,9534"
8;228189950;2941915;2941915;20200821;18;TRD;30976;1;"21,9";NULL;0;"21,9";"28,05";"28,05"
8;228190109;11456551;11456551;20200821;3;ENT;30976;1;"50,9";NULL;0;"50,9";"10,43";"10,43"
8;228190374;12037433;12037433;20200821;7;ENT;30976;1;439;NULL;0;439;"35,8";"35,8"
8;228190381;1502887621;1502887621;20200821;18;PVC;30976;1;"229,9";NULL;0;"229,9";"59,74";"59,74"
8;228190793;1504013895;1504013895;20200821;18;ENT;30976;1;"1251,9";NULL;0;"1251,9";"89,14";"89,14"
8;228191047;1503035249;1503035249;20200821;7;PAP;30976;1;"729,9";NULL;0;"729,9";"48,8";"48,8"
8;228192266;10430046;10430046;20200821;18;ENT;30976;1;199;NULL;0;199;"29,9";"29,9"
8;228192828;14944237;14944237;20200821;3;PAP;30976;1;"50,9";NULL;0;"50,9";21;21
8;228193769;12875075;12875075;20200821;7;IVE;30976;1;"548,44";NULL;0;"548,44";"40,9403";"40,9403"
8;228193769;12875075;12875075;20200821;7;IVE;30976;1;"184,46";NULL;0;"184,46";"13,7697";"13,7697"
8;228197308;12414960;12414960;20200821;7;TRN;30976;1;"459,9";NULL;0;"459,9";"32,84";"32,84"
8;228197552;1502888118;1502888118;20200821;3;ENT;30976;1;"79,9";NULL;0;"79,9";12;12
8;228198190;12037433;12037433;20200821;3;CAN;30976;1;439;NULL;0;439;"29,66";"29,66"
8;228198855;1502887621;1502887621;20200821;18;PVC;30976;1;"229,9";NULL;0;"229,9";"97,78";"97,78"
8;228201346;8332864;8332864;20200821;18;ENT;30976;1;"54,9";NULL;0;"54,9";"21,38";"21,38"
8;228202500;1503486910;1503486910;20200821;18;ENT;30976;1;289;NULL;0;289;"27,98";"27,98"
8;228202605;9029941;9029941;20200821;18;CAN;30976;2;"119,8";NULL;0;"119,8";"51,04";"51,04"
8;228202817;7921380;7921380;20200821;7;IVE;30976;1;"199,9";NULL;0;"199,9";69;69
8;228203344;14178816;14178816;20200821;7;ENT;30976;1;"527,9";NULL;0;"527,9";"28,86";"28,86"
8;228203881;1500557833;1500557833;20200821;3;CAN;30976;1;"248,9";NULL;0;"248,9";"69,54";"69,54"
8;228204822;11462938;11462938;20200821;3;PAP;30976;1;"128,9";NULL;0;"128,9";"35,21";"35,21"
8;228206148;10377553;10377553;20200821;18;CAN;30976;1;"523,9";NULL;0;"523,9";58;58
8;228207547;1504234106;1504234106;20200821;18;TRD;30976;1;"577,524";NULL;0;"577,524";"50,816";"50,816"
8;228207547;1504234106;1504234106;20200821;18;TRD;30976;1;"551,476";NULL;0;"551,476";"48,524";"48,524"
8;228208014;1500444411;1500444411;20200821;18;ENT;30976;1;"495,9";NULL;0;"495,9";"78,11";"78,11"
8;228208034;10377553;10377553;20200821;18;CAN;30976;1;"523,9";NULL;0;"523,9";58;58
8;228208093;13887920;13887920;20200821;18;ENT;30976;1;"262,8735";NULL;0;"262,8735";"16,3134";"16,3134"
8;228208093;13887920;13887920;20200821;18;ENT;30976;1;"17,0265";NULL;0;"17,0265";"1,0566";"1,0566"
8;228208145;1503486910;1503486910;20200821;3;ENT;30976;1;289;NULL;0;289;"20,57";"20,57"
8;228209111;1502887607;1502887607;20200821;3;ROT;30976;1;"229,9";NULL;0;"229,9";115;115
8;228210611;1504384441;1504384441;20200821;3;PAP;30976;1;"123,9";NULL;0;"123,9";"44,2";"44,2"
8;228210976;12512023;12512023;20200821;18;CAN;30976;1;"227,9";NULL;0;"227,9";"97,78";"97,78"
8;228211196;1501547991;1501547991;20200821;7;TRN;30976;1;"474,9";NULL;0;"474,9";26;26
8;228211528;12512023;12512023;20200821;18;ETR;30976;1;"227,9";NULL;0;"227,9";"97,78";"97,78"
8;228212812;1502887621;1502887621;20200821;18;TRD;30976;1;"229,9";NULL;0;"229,9";"97,78";"97,78"
8;228215059;1501660137;1501660137;20200821;18;PAP;30976;1;"83,9";NULL;0;"83,9";"18,19";"18,19"
8;228215700;1501701185;1501701185;20200821;18;CAN;30976;1;"697,9";NULL;0;"697,9";78;78
8;228217479;14187579;14187579;20200821;18;ENT;30976;1;"91,9";NULL;0;"91,9";"23,66";"23,66"
8;228219915;13164539;13164539;20200821;3;IVE;30976;1;"458,9";NULL;0;"458,9";32;32
8;228221961;1503640647;1503640647;20200821;18;PAP;30976;1;"126,9";NULL;0;"126,9";"54,37";"54,37"
8;228222351;7913904;7913904;20200821;18;ENT;30976;1;"169,9";NULL;0;"169,9";0;0
8;228222370;12921649;12921649;20200821;18;PVC;30976;1;"305,9";NULL;0;"305,9";"165,99";"165,99"
8;228222581;13887920;13887920;20200821;7;TRD;30976;1;"279,9";NULL;0;"251,91";"22,86";"22,86"
8;228222978;10748414;10748414;20200821;3;PAP;30976;2;"735,8";NULL;0;"735,8";"46,38";"46,38"
8;228226522;1501659321;1501659321;20200821;18;PVC;30976;1;"187,9";NULL;0;"187,9";"32,88";"32,88"
8;228235537;14474701;14474701;20200821;7;ROT;30976;1;"293,9";NULL;0;"293,9";"40,47";"40,47"
8;228235735;1504436005;1504436005;20200821;18;PAP;30976;1;"131,9";NULL;0;"131,9";35;35
8;228236650;1500340980;1500340980;20200821;3;CAN;30976;1;"46,9";NULL;0;"46,9";24;24
8;228238628;1502887607;1502887607;20200821;18;TRN;30976;1;"229,9";NULL;0;"229,9";85;85
8;228239138;22269;22269;20200821;7;CAN;30976;1;"32,9";NULL;0;"32,9";"37,43";"37,43"
8;228241737;1502878022;1502878022;20200821;7;ENT;30976;1;"469,9";NULL;0;"437,01";"24,37";"24,37"
8;228244211;7490486;7490486;20200821;7;TRD;30976;1;239;NULL;0;239;46;46
8;228244586;1502887607;1502887607;20200821;18;PAP;30976;1;"229,9";NULL;0;"229,9";85;85
8;228246150;12921649;12921649;20200821;7;ENT;30976;1;"305,9";NULL;0;"305,9";"61,59";"61,59"
8;228249185;1502878022;1502878022;20200821;18;PVC;30976;1;"469,9";NULL;0;"437,01";"27,42";"27,42"
