ID Loja;Lojista;Cluster;Mundo;Responsável
26464;Produza Atacado;AA;Cauda Longa;Ana Pontes
23049;Brazil Border;A;Cauda Longa;Ana Pontes
16335;DEZAINA;A;Cauda Longa;Ana Pontes
25766;JNAKAO;A;Cauda Longa;Suporte
17330;Móveis Zamarchi;A;Móveis;Suporte
20225;San Remo;A;Cauda Longa;Ana Pontes
27335;Tricae Ltda;AAA;Móveis;Eve
25674;Vix Shopping;A;Cauda Longa;Ana Pontes
23122;DELL;AAA;Tecnologia;Guga 
22436;DPC do Brasil;A;Cauda Longa;Ana Pontes
26092;Mazé Doces;A;Cauda Longa;Ana Pontes
27997;APAIXONADOS;A;Cauda Longa;Suporte
25449;Garota do Laço;A;Cauda Longa;Ana Pontes
25762;BY SAMIA AROMATERAPIA;A;Cauda Longa;Ana Pontes
17598;Milá;A;Cauda Longa;Ana Pontes
28107;ZELO LOJA;AAA;Cauda Longa;Anna Fagundes
22756;MIMERIA;A;Cauda Longa;Ana Pontes
26401;Ma Cherie;A;Cauda Longa;Ana Pontes
27611;MANUDUDU;A;Cauda Longa;Suporte
26385;SELLENIUM;A;Cauda Longa;Ana Pontes
18030;POP TEM;A;Cauda Longa;Ana Pontes
28686;Gaúcha Distribuidora ;A;Cauda Longa;Ana Pontes
22747;Mundo das Bebidas;AA;Cauda Longa;Ana Pontes
26715;Pink Gloss;A;Cauda Longa;Ana Pontes
24015;Spicy;AAA;Cauda Longa;Tatiana/Fagundes
26779;Toni Salloum;A;Cauda Longa;Ana Pontes
24957;Brother Shoes;A;Cauda Longa;Ana Pontes
27609;Fortin Eletro;A;Cauda Longa;Suporte
26767;Rafarillo;A;Cauda Longa;Ana Pontes
18995;TECA;A;Cauda Longa;Ana Pontes
26695;Moderna Mobília;AAA;Móveis;Ana pontes
27552;Espaco Pequenino;A;Cauda Longa;Suporte
25166;Inovathi;AA;Cauda Longa;Ana Pontes
27282;Única Ar Condicionado;AAA;Linha Branca;Leonardo Karlik
26384;GALA ENXOVAIS;A;Cauda Longa;Ana Pontes
21184;KERO BARATO;A;Cauda Longa;Suporte
26720;Papel Barato;A;Cauda Longa;Ana Pontes
21981;Splendor;A;Cauda Longa;Ana Pontes
27072;Cabideiros e cia;A;Linha Branca;Ana pontes 
29602;Loja Lacta;A;Cauda Longa;Suporte
17660;Marketsul;A;Cauda Longa;Ana Pontes
25957;PRIMELUM;A;Cauda Longa;Ana Pontes
28014;Beleza & Estilo Cosmético;A;Cauda Longa;Ana Pontes
28036;BALI Oticas;A;Cauda Longa;Ana Pontes
25987;Expresso10!;A;Linha Branca;Ana pontes 
26379;Inovauto;A;Cauda Longa;Suporte
29734;SV Achei Montador ;AA;Cauda Longa;Ana Pontes
28897;Mais Barato Store;AA;Tecnologia;Ana Pontes
27253;Casa das Alianças;AAA;Cauda Longa;Selma
26461;NATOIG SHOP;A;Cauda Longa;Ana Pontes
23330;Cegonha Encantada;A;Cauda Longa;Suporte
26626;Orquidario Esplendor;A;Cauda Longa;Suporte
27081;Tubarão Agronegócios;A;Cauda Longa;Ana Pontes
27285;Fast Place;AAA;Cauda Longa;Marcella
27237;ECROM;A;Cauda Longa;Ana Pontes
24889;CIFRASMUSIC;AA;Cauda Longa;Ana Pontes
26272;OrganizaTop;A;Cauda Longa;Ana Pontes
26095;Albarus;A;Cauda Longa;Ana Pontes
27824;Farelo Criativo;A;Cauda Longa;Suporte
26631;Estrelar;A;Cauda Longa;Ana Pontes
24069;Capelli;A;Cauda Longa;Suporte
27536;SUNKYUNG IND;A;Cauda Longa;Suporte
30152;CIAMOB;AAA;Móveis;Eve
25434;WORLD LED;A;Cauda Longa;Suporte
25712;Raphaella Booz;AA;Cauda Longa;Ana Pontes
26442;SUPE;A;Cauda Longa;Ana Pontes
30269;Watima;A;Cauda Longa;Ana Pontes
27604;SPORT BIKE;A;Cauda Longa;Ana Pontes
27916;Livraria Cultura;AAA;Cauda Longa;Selma
29642;Outlet Webfones;AA;Tecnologia;Ana Pontes
28903;Centro Oeste Auto Peças;A;Cauda Longa;Ana Pontes
23785;DSM Express;A;Cauda Longa;Ana Pontes
25445;PATTA;A;Cauda Longa;Ana Pontes
26445;Energyfit Atacado;A;Cauda Longa;Suporte
26764;Encanto da Beleza;A;Cauda Longa;Ana Pontes
27554;Compre Bem e Barato;A;Tecnologia;Ana Pontes
29356;Ifragancia;A;Cauda Longa;Ana Pontes
21751;Ciclo Acessórios;A;Cauda Longa;Ana Pontes
23479;MEGAMOBILIA;A;Móveis;Ana pontes
24928;WEB MOVELARIA;A;Móveis;Suporte
26390;Francoi casa e Presentes;A;Cauda Longa;Suporte
27501;MOVEIS DUETTO;A;Móveis;Ana pontes
28207;SKADOO;A;Cauda Longa;Suporte
28291;Wolf Blender;A;Cauda Longa;Ana Pontes
30670;Everex Computer Atacado;AA;Tecnologia;Ana Pontes
28394;Kitbag - Mochilas | Bolsas | Malas | Brinquedos;A;Cauda Longa;Ana Pontes
15823;Ohe Informática & Papelaria;AA;Cauda Longa;Ana Pontes
24904;DaiBags;AA;Cauda Longa;Ana Pontes
27234;Bebê Veste;A;Cauda Longa;Suporte
30548;RICOZON;A;Cauda Longa;Ana Pontes
30666;Tinamania;A;Cauda Longa;Ana Pontes
28258;Madeira Madeira Atacado;AA;Móveis;Ana pontes
29023;Beleza Sem Fim;A;Cauda Longa;Ana Pontes
29175;THEO MOVEIS;A;Móveis;Suporte
30708;Decor Cosméticos;A;Cauda Longa;Suporte
29180;Elka;A;Cauda Longa;Ana Pontes
30752;Netfarma;AA;Cauda Longa;Ana Pontes
21106;A PAGINA DISTRIBUIDORA;A;Cauda Longa;Ana Pontes
25097;Menta e Mel Modas;A;Cauda Longa;Ana Pontes
27056;crazy4gifts;A;Cauda Longa;Ana Pontes
30878;Vozao Games;AAA;Tecnologia;Erika Leme
20169;Linda 24 Horas;A;Cauda Longa;Ana Pontes
26832;Arsie Lingerie;A;Cauda Longa;Ana Pontes
29780;Casa Lush;A;Cauda Longa;Ana Pontes
30976;10Estrela;AAA;Móveis;Anna Fagundes
25696;EDROMANIA;A;Cauda Longa;Suporte
26118;BABYSEAT;A;Cauda Longa;Ana Pontes
26253;iCabelos;A;Cauda Longa;Ana Pontes
27329;TELAS TAHITI;A;Tecnologia;Ana Pontes
28277;Beleza Leal;A;Cauda Longa;Suporte
29781;Rede Solar;AAA;Cauda Longa;Anna Fagundes
30920;HARMAN DO BRASIL;A;Cauda Longa;Ana Pontes
21529;Semp TCL Toshiba;AA;Cauda Longa;Ana Pontes
12222;KEEP BRASIL;A;Cauda Longa;Ana Pontes
25480;dieta na web;A;Cauda Longa;Ana Pontes
30550;Drogaria Primus;A;Cauda Longa;Ana Pontes
30726;Bandeirante Store;A;Cauda Longa;Ana Pontes
31045;Ponto Shop;AA;Cauda Longa;Ana Pontes
27111;VR BRASIL DISTRIBUIÇÃO;A;Cauda Longa;Ana Pontes
23470;Pacific;A;Cauda Longa;Suporte
25366;Taruga Surf;A;Cauda Longa;Ana Pontes
27079;CIA DOS RELÓGIOS;A;Cauda Longa;Ana Pontes
28898;Anjo Azul Modas;A;Cauda Longa;Ana Pontes
30165;Moda Seleta;A;Cauda Longa;Ana Pontes
30553;BALEIA BABY;A;Cauda Longa;Ana Pontes
30776;Colormaq;AAA;Móveis;Leonardo Karlik
30911;Iniciativa Vertical;A;Cauda Longa;Suporte
30936;SV ISNOW;AAA;Serviços;Suporte
31051;TocTech;AAA;Cauda Longa;Selma
31080;Loja Samsung Oficial;AAA;Tecnologia;Ana Pontes
26923;Casa da Mobília;A;Móveis;Ana pontes
27347;Anna Pegova;A;Cauda Longa;Ana Pontes
27409;Vest Lingerie;A;Cauda Longa;Ana Pontes
25484;HyperMedical;A;Cauda Longa;Ana Pontes
31023;Prolab;A;Cauda Longa;Ana Pontes
31026;SUPLEMENTIX;A;Cauda Longa;Ana Pontes
21154;Seg Eletrônicos;A;Cauda Longa;Ana Pontes
26007;AMSTERDAM PRODUTOS;A;Tecnologia;Ana Pontes
28338;Grife do Capacete;A;Cauda Longa;Ana Pontes
28534;ACESSORIOS DA BELEZA;A;Cauda Longa;Ana Pontes
29304;CONTACTA;A;Cauda Longa;Ana Pontes
30861;Etna;AAA;Cauda Longa;Eve
31065;The Game Shop;AAA;Tecnologia;Erika Leme
17314;LT2 Shop;AAA;Cauda Longa;Selma
20447;Paliano;A;Cauda Longa;Ana Pontes
21503;fonecar informatica;AA;Tecnologia;Ana Pontes
22578;NOGARY;A;Cauda Longa;Ana Pontes
27055;SURIKATO;A;Cauda Longa;Ana Pontes
29635;Leãozinho Kids;A;Cauda Longa;Ana Pontes
30797;Sages;AAA;Cauda Longa;Ericka Silvestrini
30989;impar sports;A;Cauda Longa;Ana Pontes
30997;Boote;Setup;Tecnologia;Suporte
31014;Tonin Bolsas;A;Cauda Longa;Suporte
31043;Magnata Suplementos;A;Cauda Longa;Ana Pontes
28433;AOLAR;A;Cauda Longa;Ana Pontes
30557;Cabelos D&G Cia;A;Cauda Longa;Ana Pontes
31053;Ciclo Bikes;A;Cauda Longa;Ana Pontes
31090;Loja do Mecânico;AA;Cauda Longa;Ana Pontes
26662;Poloar;AA;Linha Branca;Ana pontes 
17890;Shop Mundo Digital;A;Tecnologia;Ana Pontes
23185;Torneira On Line;A;Cauda Longa;Ana Pontes
26255;Casa & Video;AAA;Cauda Longa;Anna Fagundes
28699;Gs Parts Magazine;A;Cauda Longa;Ana Pontes
28810;Intima Store;A;Cauda Longa;Ana Pontes
30825;Guaporé Pneus;AAA;Cauda Longa;Patricia
30987;Tilibra;AAA;Cauda Longa;Selma
31006;Paper Home;A;Cauda Longa;Ana Pontes
31263;Raveo;A;Cauda Longa;Ana Pontes
25388;AMAZING;AAA;Linha Branca;Tatiana 
31260;By Dubai;AA;Tecnologia;Ana Pontes
30700;Encantei e Comprei;A;Cauda Longa;Ana Pontes
28869;Migui Center;A;Cauda Longa;Ana Pontes
31120;Qbex;Setup;Cauda Longa;Suporte
31066;Tracksport;AAA;Cauda Longa;Felipe 
25502;Blanco Decorações;A;Cauda Longa;Ana Pontes
25599;CASA ABERTA BRASIL;A;Móveis;Ana pontes
26243;KLEBER JÓIAS;A;Cauda Longa;Ana Pontes
27986;Médicy Equipamentos Médicos;AA;Cauda Longa;Ana Pontes
29499;Vitrine Direta;AAA;Cauda Longa;Ericka Silvestrini
30938;RR Bike Shop;A;Cauda Longa;Ana Pontes
30939;3XR Bike;A;Cauda Longa;Ana Pontes
31068;Maça Eva;A;Cauda Longa;Ana Pontes
31091;The Bar;AA;Cauda Longa;Ana Pontes
31281;Nutribullet;AAA;Linha Branca;Tatiana 
30615;Avon;AAA;Cauda Longa;Marcella
31266;Bela Casa;A;Cauda Longa;Ana Pontes
31103;Bela Grazia;A;Cauda Longa;Ana Pontes
30626;ESTRELA BRINQUEDOS;A;Cauda Longa;Ana Pontes
31048;FERMAQUINAS;AAA;Cauda Longa;João Gabriel
24255;JEFTE LIVROS;A;Cauda Longa;Ana Pontes
29363;Lado Atleta;A;Cauda Longa;Ana Pontes
21525;Rifletti Estofados;AAA;Móveis;Eve
31055;ShopBIke;AA;Móveis;Ana pontes
31362;Trio Eletro;AA;Cauda Longa;Ana Pontes
30785;Wind Beach;A;Cauda Longa;Ana Pontes
26870;ADDSHOP;A;Cauda Longa;Ana Pontes
28498;Costa Games;A;Cauda Longa;Ana Pontes
31339;Mobcom;AAA;Tecnologia;Ana Nunes
31290;MobiBuy;A;Tecnologia;Ana Pontes
30796;KL Master Fitness;A;Cauda Longa;Ana Pontes
31345;Craw;AAA;Cauda Longa;Priscila
25496;Ditudotem;AAA;Cauda Longa;Ana Modesto 
17839;Authentic Prime;A;Cauda Longa;Suporte
30937;Shopping do Bebê;A;Cauda Longa;Ana Pontes
26060;BELEZA-AKI;A;Cauda Longa;Ana Pontes
29324;Decor Magazine;A;Móveis;Ana pontes
31028;Global Decor Brasil;A;Móveis;Ana pontes
22325;roma pneus;A;Cauda Longa;Ana Pontes
24031;FOGATTI;AAA;Linha Branca;Leonardo Karlik
30510;SAUDE E TECNOLOGIA;A;Cauda Longa;Ana Pontes
30971;Oster;AAA;Linha Branca;Tatiana 
31079;Catran;A;Cauda Longa;Paloma
31264;Leonfer;AAA;Linha Branca;Leonardo Karlik
31447;Yell Mobile;AA;Tecnologia;Ana Pontes
31476;Connect Store;AA;Tecnologia;Ana Nunes 
31311;Distrisale;A;Móveis;Ana pontes
26867;Catmania;A;Cauda Longa;Ana Pontes
31291;Natue;A;Cauda Longa;Ana Pontes
31379;Atacadão Digital;AA;Tecnologia;Ana Pontes
31380;The Games Hunter;AA;Cauda Longa;Ana Pontes
31382;Golden Distribuidora;Setup;Cauda Longa;Suporte
31532;Plaza Games;A;Cauda Longa;Ana Pontes
17661;Megatumi;A;Tecnologia;Suporte
23708;g3cosmeticos;AAA;Cauda Longa;Tatiana
30874;StarHelmets;A;Cauda Longa;Suporte
31124;ANT Ferramentas;A;Cauda Longa;Ana Pontes
31330;Mundo ON;A;Linha Branca;Ana Pontes
31470;Soromafer;A;Cauda Longa;Ana Pontes
31516;Tudo de Lar;AAA;Cauda Longa;Paloma
26375;HM CELL;A;Tecnologia;Ana Pontes
28687;Sina Home;Setup;Cauda Longa;Suporte
31497;Banana Frita;AAA;Tecnologia;Erika Leme
30885;SP Ventiladores;A;Linha Branca;Ana Pontes
22056;Achei Magazine;AA;Tecnologia;Ana Pontes
30816;Jwt Brasil;A;Cauda Longa;Ana Pontes
31312;Obabox;A;Tecnologia;Ana Pontes
31567;Super Drones;AAA;Tecnologia;Ana Pontes
19760;Ultra Maquinas;A;Cauda Longa;Ana Pontes
24501;VENDARIUM;AAA;Móveis;Eve
27584;Di Cozinha Eletros Premium;A;Linha Branca;Ana Pontes
30846;Pneu Roda;A;Cauda Longa;Ana Pontes
31294;QVML;A;Cauda Longa;Ana Pontes
31296;Balcão de Eletros;AA;Linha Branca;Leonardo
31359;Ecostart;A;Cauda Longa;Ana Pontes
31388;Castelos dos Móveis;AA;Móveis;Eve
31389;Santilio Móveis;A;Móveis;Ana pontes
31435;Next;AA;Tecnologia;Suporte
31475;Passarela;A;Cauda Longa;Ana Pontes
31527;Mapel;A;Tecnologia;Ana Pontes
18598;Sala Shop;A;Tecnologia;Ana Pontes
31418;Loja Simplifique;A;Cauda Longa;Ana Pontes
31508;Bela Sol Maquiagens & Fricotes;A;Cauda Longa;Ana Pontes
31420;TSB Comercio;A;Cauda Longa;Ana Pontes
31607;Loja Livrarias Curitiba;AA;Cauda Longa;Ana Pontes
16553;AtelierLuz;A;Cauda Longa;Ana Pontes
26921;galinha choca;A;Cauda Longa;Ana Pontes
30679;BMTRADE;A;Cauda Longa;Ana Pontes
30860;URSO PANDA;A;Cauda Longa;Ana Pontes
31001;INFOTEL;AA;Tecnologia;Ana Nunes
31392;Utilar;AAA;Móveis;Ana pontes
31423;Recompasso;A;Cauda Longa;Ana Pontes
22740;Óculos Officina7;A;Cauda Longa;Ana Pontes
31041;Beline Moda Plus Size;A;Cauda Longa;Ana Pontes
31371;Tupan;A;Cauda Longa;Ana Pontes
31443;Modernelar;A;Cauda Longa;Ana Pontes
31503;Duo Seg;A;Cauda Longa;Ana Pontes
31568;Super Importadora;A;Tecnologia;Ana Pontes
31576;Venturi Gaming;A;Tecnologia;Ana Pontes
31602;WANADOO;A;Linha Branca;Ana Pontes
27746;Casa Fortaleza;A;Cauda Longa;Ana Pontes
30826;AES 1975;A;Cauda Longa;Ana Pontes
30847;NOBELI;AA;Cauda Longa;Ana Pontes
31391;Macoi Maquinas;A;Cauda Longa;Ana Pontes
31479;Megaroom;A;Móveis;Ana pontes
31693;Shopp Store Oficial;A;Cauda Longa;Ana Pontes
25398;Tenda Livre;A;Cauda Longa;Ana Pontes
29831;UltraSports;A;Cauda Longa;Ana Pontes
31300;Best Decor;A;Cauda Longa;Ana Pontes
31403;Store Plus;AA;Tecnologia;Ana Pontes
31406;Davinci;AA;Cauda Longa;Suporte
31445;CAPAS N´CASES;A;Tecnologia;Ana Pontes
23654;FARMACIA DE BICHO;AAA;Cauda Longa;Ana Modesto 
28634;Dular;A;Cauda Longa;Paloma
31044;Maça Verde Baby;AAA;Cauda Longa;Ericka Silvestrini
31316;Clic&Compre;AA;Linha Branca;Ana Pontes
31317;Mix Importado;A;Cauda Longa;Ana Pontes
31319;Empório do Bebê e Cia;A;Cauda Longa;Ana Pontes
31394;COLCHÕES MM;A;Móveis;Ana pontes
31437;Mondial Eletrodomésticos;AAA;Linha Branca;Tatiana 
31597;TecPrint;AA;Tecnologia;Ana Pontes
31611;Pichau;AA;Tecnologia;Ana Pontes
31618;Bestline;A;Cauda Longa;Ana Pontes
31667;Lumi Milu;A;Cauda Longa;Ana Pontes
17163;Ponto Equipamentos;A;Cauda Longa;Ana Pontes
28124;PHYTOTERAPICA;A;Cauda Longa;Ana Pontes
28754;Suplemercado FIT;A;Cauda Longa;Ana Pontes
29737;Natural Quality;A;Cauda Longa;Ana Pontes
30695;Dicasa Shop;A;Móveis;Ana pontes
30787;GLOBAL TUNING;A;Tecnologia;Ana Pontes
31433;Falcão da Informática;A;Tecnologia;Ana Pontes
31451;Kolegga;Setup;Cauda Longa;Suporte
31507;Interbrands;A;Cauda Longa;Ana Pontes
31528;Plastificar;A;Cauda Longa;Ana Pontes
31550;KEA;A;Cauda Longa;Ana Pontes
31577;Compraê;AA;Cauda Longa;Ana Pontes
31578;Manézinho Shop;A;Tecnologia;Ana Pontes
31600;Drogaria Vila Carioca;A;Cauda Longa;Ana Pontes
31617;Casa Game;A;Tecnologia;Ana Pontes
31624;AJP Acessórios;A;Cauda Longa;Ana Pontes 
31651;Ezun;A;Cauda Longa;Ana Pontes
31655;Zoolandia Petshop;AAA;Cauda Longa;Ana Modesto 
31672;Play Set Games;A;Cauda Longa;Ana Pontes
31722;Atlas Eletrodomésticos;AAA;Linha Branca;Leonardo Karlik
22628;EKASA;A;Móveis;Ana pontes
24473;Casa Nova Madeiras;A;Cauda Longa;Ana Pontes
25043;WDX Tecnologia;A;Cauda Longa;Suporte
25864;Galviani Comércio Virtual;A;Cauda Longa;Ana Pontes
25900;REKINTS COSMÉTICOS;AAA;Cauda Longa;Marcella
26151;byartdesign;A;Móveis;Ana pontes
31025;Candeia;A;Cauda Longa;Ana Pontes
31067;Parlux;AAA;Cauda Longa;Priscila
31265;Cadeiras Inc;A;Móveis;Suporte
31302;Lux Hair;A;Cauda Longa;Ana Pontes
31320;Martins Fontes;A;Cauda Longa;Ana Pontes
31343;ESTAÇÃO DO ESPORTE;A;Cauda Longa;Ana Pontes
31407;PROTECSEG;A;Cauda Longa;Ana Pontes
31457;Emaxe;A;Cauda Longa;Ana Pontes
31492;Duas Cabeças;A;Tecnologia;Ana Pontes
31520;Crazy Pet;A;Cauda Longa;Ana Pontes
31548;Web Publish;A;Cauda Longa;Ana Pontes
31605;Mascote Shop;AA;Cauda Longa;Ana Pontes
31612;Ponto Nerd;AAA;Tecnologia;Ana Pontes
31666;Distmax Distribuidora;A;Cauda Longa;Ana Pontes
31668;IBuy Perfumes;A;Cauda Longa;Ana Pontes
31679;InfoParts;A;Tecnologia;Ana Pontes
31717;FoodShop;A;Linha Branca;Ana Pontes
31718;Sansei;A;Linha Branca;Ana Pontes
31723;Bargain;A;Cauda Longa;Ana Pontes
31762;StoreMania;A;Cauda Longa;Ana Pontes
31772;Distribuidora Vitalli;AAA;Cauda Longa;Ana Modesto 
31774;Lojas Log;AA;Cauda Longa;Ana Pontes
15841;CasaDicor.com;A;Cauda Longa;Suporte
27251;Protmed;A;Cauda Longa;Ana Pontes
31535;Lamalagueta Cosméticos;A;Cauda Longa;Ana Pontes
31644;Tecshop;AAA;Linha Branca;Tatiana 
31663;Grupo Osmoze;A;Cauda Longa;Ana Pontes
31719;Dasty;A;Cauda Longa;Ana Pontes
31770;TW SHOES;A;Cauda Longa;Ana Pontes
23381;Vende Mais;A;Cauda Longa;Ana Pontes
26267;Revesti Facil;A;Cauda Longa;Ana Pontes
27054;Storebike;AAA;Cauda Longa;Felipe 
29352;Sir W;A;Cauda Longa;Ana Pontes
30890;Avile Shop;AAA;Cauda Longa;Patricia
30919;SHOPDIADIA;AAA;Cauda Longa;Leonardo Karlik
30921;Uninter;A;Móveis;Ana pontes
31081;PR Moveis;A;Móveis;Ana pontes
31318;Amake Brasil;A;Cauda Longa;Ana Pontes
31341;Priscila Decorações;A;Cauda Longa;Ana Pontes
31377;Magazine Rozinelli;A;Cauda Longa;Ana Pontes
31390;Bras Móveis;A;Móveis;Ana pontes
31416;Edamax;A;Cauda Longa;Ana Pontes
31424;Yanis Cosméticos;A;Cauda Longa;Ana Pontes
31454;Tempo Real;Setup;Cauda Longa;Suporte
31505;Magazine Pagmenos;A;Cauda Longa;Ana Pontes
31552;QVS;A;Cauda Longa;Ana Pontes
31585;Casa Win;AAA;Cauda Longa;Paloma
31603;O charme dela;A;Cauda Longa;Ana Pontes
31621;Suplevita;A;Cauda Longa;Ana Pontes
31622;Nutraponto;A;Cauda Longa;Ana Pontes
31642;World Computer;A;Cauda Longa;Ana Pontes
31650;King Force;A;Cauda Longa;Ana Pontes
31661;Vaidade Store;A;Cauda Longa;Ana Pontes
31674;Mega Disconildo;A;Cauda Longa;Ana Pontes
31689;Orico Brasil;A;Tecnologia;Ana Pontes
31707;CT Esporte;A;Cauda Longa;Ana Pontes
31734;Bumerang;AAA;Cauda Longa;Ana Modesto 
31740;Kioski Digital;A;Cauda Longa;Ana Pontes
31752;Black Diamound;A;Cauda Longa;Ana Pontes
31754;Passarella;A;Cauda Longa;Ana Pontes
31765;LS Bolsas;A;Cauda Longa;Ana Pontes
31782;Só Camera Digital;A;Tecnologia;Ana Pontes
31795;Magazine dos Bichos;A;Cauda Longa;Ana Pontes
17149;Franca Sapatos;A;Cauda Longa;Ana Pontes
21028;SportBrink;A;Cauda Longa;Ana Pontes
25603;SUUNTO OFICIAL;A;Cauda Longa;Ana Pontes
26696;Time Station;A;Cauda Longa;Ana Pontes
27745;Dama Necta;A;Cauda Longa;Ana Pontes
27838;OLoucopor;A;Cauda Longa;Ana Pontes
29496;DECORA CLIC;A;Móveis;Ana pontes
29805;Doce Sonhos Moveis;A;Móveis;Ana pontes
31393;Lemare Móveis;A;Móveis;Ana pontes
31472;Comaq Equipamentos;A;Linha Branca;Ana Pontes
31483;Hot Machine;A;Tecnologia;Ana Pontes
31487;Beemoveis;A;Móveis;Ana pontes
31538;ROCKCINE;A;Cauda Longa;Ana Pontes
31628;Pet Start;A;Cauda Longa;Ana Pontes
31669;Spaço Criativo;A;Cauda Longa;Ana Pontes
31745;Tibum Piscinas;A;Cauda Longa;Ana Pontes
31895;Loja Kenkorp;AA;Cauda Longa;Ana Pontes
26089;CLICPECAS;A;Cauda Longa;Ana Pontes
26711;VENTURA GAMES;A;Tecnologia;Ana Pontes
30804;LUMIVALE;A;Cauda Longa;Ana Pontes
31329;Cominato;A;Móveis;Ana pontes
31444;Aquário Store;A;Linha Branca;Ana Pontes
31455;Universo Magazine;A;Cauda Longa;Ana Pontes
31601;Cachaçaria Victoria;A;Cauda Longa;Ana Pontes
31665;RB Livros Infantis;A;Cauda Longa;Ana Pontes
31685;UP 2 Tech;A;Tecnologia;Suporte
31696;Ekipei;AA;Cauda Longa;Ana Pontes
31736;Casa Import;A;Cauda Longa;Ana Pontes
31806;Taageero;A;Cauda Longa;Ana Pontes
31862;Nolasco Perfumaria;A;Cauda Longa;Ana Pontes
31864;LF CARDOSO;A;Cauda Longa;Ana Pontes
31891;Casa Modelo Enxovais;A;Cauda Longa;Ana Pontes
14476;Obeleza Cosméticos;A;Cauda Longa;Ana Pontes
16754;Big tires;AAA;Cauda Longa;Patricia
21912;JUME'S;A;Cauda Longa;Ana Pontes
24711;DECORESTILO;A;Cauda Longa;Ana Pontes
25770;Megga Motos;A;Cauda Longa;Ana Pontes
26819;Laceê bolsas;A;Cauda Longa;Ana Pontes
28283;ZAKHAROV;A;Cauda Longa;Ana Pontes
28598;LIVRARIA DO ADVOGADO;A;Cauda Longa;Ana Pontes
28798;Incasa Móveis;A;Cauda Longa;Ana Pontes
29022;Disandrade Presentes e Utilidades;A;Cauda Longa;Ana Pontes
30090;MARMELO DECOR;A;Cauda Longa;Ana Pontes
30145;Lojas LH;A;Móveis;Ana pontes
30621;Maclen;A;Cauda Longa;Ana Pontes
30742;Lojas Veneza;A;Móveis;Ana pontes
30748;Lizz Professional;A;Cauda Longa;Ana Pontes
30859;Ventisite;A;Cauda Longa;Suporte
31279;Attena;A;Cauda Longa;Ana Pontes
31299;Linha Conforto;AAA;Cauda Longa;Marcella
31315;Bananamart;A;Cauda Longa;Ana Pontes
31334;Minha Casa Merece;A;Móveis;Ana pontes
31358;LOJA SEGMARCAS;A;Cauda Longa;Ana Pontes
31361;Vistation;A;Tecnologia;Ana Pontes
31417;Teruya Perfumaria;A;Cauda Longa;Ana Pontes
31426;Master Pet;A;Cauda Longa;Suporte
31427;Sol e Agua;A;Cauda Longa;Ana Pontes
31456;Easy Fun;A;Cauda Longa;Ana Pontes
31466;Nova Protect;A;Cauda Longa;Ana Pontes
31491;Controle Distribuidora;A;Cauda Longa;Ana Pontes
31493;Fritânia Shop;A;Cauda Longa;Ana Pontes
31509;JV Tubos e Acabamentos;A;Cauda Longa;Ana Pontes
31547;VestLar;A;Cauda Longa;Ana Pontes
31573;Casa Sul;A;Cauda Longa;Ana Pontes
31604;MK BELEZA;A;Cauda Longa;Ana Pontes
31619;Carrieri Wine Foods;A;Cauda Longa;Ana Pontes
31623;Kyoitech;A;Tecnologia;Ana Pontes
31634;GIMBA;A;Tecnologia;Ana Pontes
31643;Livraria Kadu;A;Cauda Longa;Ana Pontes
31670;Cosméticos Refletindo Você;A;Tecnologia;Ana Pontes
31681;Sissy Store;A;Cauda Longa;Ana Pontes
31692;Pedal Extreme;A;Cauda Longa;Ana Pontes
31703;Chika Magazine;A;Tecnologia;Ana Pontes
31721;Saúde Petropolis;A;Cauda Longa;Ana Pontes
31739;Just Parts;A;Cauda Longa;Ana Pontes
31748;Corpore Suplementos;A;Cauda Longa;Suporte
31749;Shoes In Box;A;Cauda Longa;Ana Pontes
31751;Copafer;AA;Cauda Longa;Ana Pontes
31753;Vita Nutrition;A;Cauda Longa;Ana Pontes
31766;Econominet Barzel;A;Cauda Longa;Ana Pontes 
31768;WEB MESAS;A;Cauda Longa;Ana Pontes
31773;Netshoping;A;Cauda Longa;Ana Pontes
31777;Click Sound;A;Cauda Longa;Ana Pontes
31781;Mesquita Eletrica;A;Cauda Longa;Ana Pontes
31789;Tudo Magazine;A;Móveis;Ana pontes
31791;DECAR;A;Cauda Longa;Ana Pontes
31792;AgroPety São Francisco;A;Cauda Longa;Ana Pontes
31793;Villa Marri;A;Cauda Longa;Ana Pontes
31794;Casa da Loise;A;Cauda Longa;Ana Pontes
31799;Dada brinquedos;A;Cauda Longa;Ana Pontes
31805;Sharkshop;A;Cauda Longa;Ana Pontes
31860;DiaFilme;A;Tecnologia;Ana Pontes
31861;Plugt;A;Cauda Longa;Ana Pontes
31868;Cross World Acessorios;A;Cauda Longa;Ana Pontes
31869;Lumienergy;AAA;Cauda Longa;João Gabriel
31870;Best Tenis;AAA;Cauda Longa;Selma
31873;Fata;A;Cauda Longa;Ana Pontes
31889;Acessórios Automotivo Online;A;Cauda Longa;Ana Pontes
31890;Madrigal Enxovais;A;Cauda Longa;Ana Pontes
31911;Quantum Flex Colchões;AA;Móveis;Ana pontes
31912;E-casa Móveis;A;Móveis;Ana pontes
31980;Tony Games;A;Tecnologia;Ana Pontes
21712;Tommy Design;A;Móveis;Ana pontes
